Process Image Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1422,1596869011.914659,1596869011.997399,82.740068,-0.100217
1423,1596869012.014867,1596869012.097576,82.709074,-0.100207
1424,1596869012.115074,1596869012.197828,82.754374,-0.100207
1425,1596869012.215297,1596869012.298062,82.765818,-0.100223
1426,1596869012.315574,1596869012.398456,82.881927,-0.100277
1427,1596869012.415778,1596869012.498548,82.769871,-0.100204
1428,1596869012.516010,1596869012.598765,82.755327,-0.100232
1429,1596869012.616245,1596869012.698999,82.754135,-0.100235
1430,1596869012.716441,1596869012.800988,84.546566,-0.100197
1431,1596869012.816624,1596869012.899452,82.828045,-0.100183
1432,1596869012.916877,1596869012.999925,83.048582,-0.100253
1433,1596869013.017127,1596869013.100046,82.919121,-0.100250
1434,1596869013.117337,1596869013.200098,82.760334,-0.100211
1435,1596869013.217566,1596869013.300328,82.762957,-0.100228
1436,1596869013.317820,1596869013.400599,82.778931,-0.100255
1437,1596869013.418016,1596869013.500732,82.716227,-0.100195
1438,1596869013.518238,1596869013.601011,82.772255,-0.100223
1439,1596869013.618479,1596869013.701246,82.767248,-0.100241
1440,1596869013.718989,1596869013.801940,82.951069,-0.100510
1441,1596869013.819098,1596869013.901838,82.740307,-0.100109
1442,1596869013.919337,1596869014.002135,82.798243,-0.100239
1443,1596869014.019570,1596869014.102283,82.713366,-0.100234
1444,1596869014.119786,1596869014.202526,82.739353,-0.100216
1445,1596869014.220003,1596869014.302816,82.813501,-0.100216
1446,1596869014.320218,1596869014.402961,82.743406,-0.100215
1447,1596869014.420412,1596869014.503172,82.760572,-0.100194
1448,1596869014.520654,1596869014.603571,82.916975,-0.100243
1449,1596869014.620869,1596869014.703654,82.784414,-0.100215
1450,1596869014.721081,1596869014.803832,82.751274,-0.100212
1451,1596869014.821260,1596869014.904020,82.760334,-0.100179
1452,1596869014.921478,1596869015.004220,82.741737,-0.100219
1453,1596869015.021672,1596869015.104392,82.719326,-0.100194
1454,1596869015.121877,1596869015.204650,82.772493,-0.100205
1455,1596869015.222098,1596869015.304861,82.762480,-0.100221
1456,1596869015.322294,1596869015.405031,82.736969,-0.100196
1457,1596869015.422510,1596869015.505218,82.708120,-0.100216
1458,1596869015.522726,1596869015.605453,82.727671,-0.100216
1459,1596869015.622985,1596869015.705925,82.940102,-0.100260
1460,1596869015.723159,1596869015.806376,83.217144,-0.100174
1461,1596869015.823409,1596869015.906531,83.122015,-0.100250
1462,1596869015.923641,1596869016.006366,82.724810,-0.100232
1463,1596869016.023845,1596869016.106591,82.745552,-0.100204
1464,1596869016.124075,1596869016.206733,82.657337,-0.100230
1465,1596869016.224288,1596869016.306941,82.653046,-0.100212
1466,1596869016.324512,1596869016.407231,82.718611,-0.100225
1467,1596869016.424741,1596869016.507457,82.715988,-0.100229
1468,1596869016.524957,1596869016.607731,82.774162,-0.100216
1469,1596869016.625183,1596869016.707929,82.746506,-0.100226
1470,1596869016.725403,1596869016.808123,82.719564,-0.100221
1471,1596869016.825626,1596869016.908341,82.715511,-0.100222
1472,1596869016.925847,1596869017.008538,82.691431,-0.100221
1473,1596869017.026076,1596869017.108781,82.705021,-0.100229
1474,1596869017.126294,1596869017.209019,82.725048,-0.100219
1475,1596869017.226511,1596869017.309248,82.736254,-0.100217
1476,1596869017.326744,1596869017.409477,82.732201,-0.100233
1477,1596869017.426960,1596869017.509732,82.772017,-0.100215
1478,1596869017.527169,1596869017.609928,82.758904,-0.100209
1479,1596869017.627380,1596869017.710145,82.764864,-0.100211
1480,1596869017.727583,1596869017.810363,82.779408,-0.100204
1481,1596869017.827804,1596869017.910557,82.752228,-0.100221
1482,1596869017.928006,1596869018.010741,82.735300,-0.100202
1483,1596869018.028225,1596869018.111028,82.802296,-0.100219
1484,1596869018.128419,1596869018.211170,82.751274,-0.100194
1485,1596869018.228641,1596869018.311405,82.763672,-0.100222
1486,1596869018.328996,1596869018.411954,82.957506,-0.100355
1487,1596869018.429317,1596869018.512161,82.843304,-0.100321
1488,1596869018.529537,1596869018.612206,82.669020,-0.100219
1489,1596869018.629752,1596869018.712427,82.675219,-0.100215
1490,1596869018.729969,1596869018.812806,82.837343,-0.100217
1491,1596869018.830211,1596869018.913982,83.770514,-0.100243
1492,1596869018.930413,1596869019.013173,82.760572,-0.100201
1493,1596869019.030604,1596869019.113345,82.741022,-0.100192
1494,1596869019.130812,1596869019.213594,82.781792,-0.100208
1495,1596869019.231017,1596869019.313731,82.713842,-0.100205
1496,1596869019.331229,1596869019.413992,82.762957,-0.100212
1497,1596869019.431456,1596869019.514213,82.757235,-0.100227
1498,1596869019.531665,1596869019.614558,82.893610,-0.100209
1499,1596869019.631889,1596869019.714642,82.752943,-0.100224
1500,1596869019.732079,1596869019.814838,82.758904,-0.100191
1501,1596869019.832293,1596869019.915053,82.759619,-0.100214
1502,1596869019.932485,1596869020.015242,82.757711,-0.100191
1503,1596869020.032872,1596869020.115750,82.877159,-0.100388
1504,1596869020.133064,1596869020.215830,82.766294,-0.100192
1505,1596869020.233296,1596869020.316065,82.768917,-0.100232
1506,1596869020.333499,1596869020.416251,82.751989,-0.100203
1507,1596869020.433718,1596869020.516489,82.770586,-0.100219
1508,1596869020.533929,1596869020.616656,82.727671,-0.100211
1509,1596869020.634175,1596869020.716942,82.767010,-0.100247
1510,1596869020.734374,1596869020.817127,82.752943,-0.100199
1511,1596869020.834590,1596869020.917363,82.772493,-0.100216
1512,1596869020.934963,1596869021.017838,82.874298,-0.100373
1513,1596869021.035504,1596869021.118328,82.823753,-0.100541
1514,1596869021.135700,1596869021.218408,82.707882,-0.100196
1515,1596869021.235944,1596869021.318694,82.749605,-0.100244
1516,1596869021.336173,1596869021.418831,82.658291,-0.100229
1517,1596869021.436431,1596869021.519134,82.703114,-0.100258
1518,1596869021.536651,1596869021.619330,82.679033,-0.100221
1519,1596869021.636876,1596869021.719678,82.802534,-0.100224
1520,1596869021.737134,1596869021.820009,82.875013,-0.100259
1521,1596869021.837318,1596869021.922191,84.872484,-0.100184
1522,1596869021.937523,1596869022.020291,82.768679,-0.100204
1523,1596869022.037729,1596869022.120500,82.770586,-0.100207
1524,1596869022.137975,1596869022.220733,82.757473,-0.100246
1525,1596869022.238183,1596869022.321005,82.821131,-0.100208
1526,1596869022.338365,1596869022.421378,83.013535,-0.100181
1527,1596869022.438599,1596869022.521621,83.021879,-0.100234
1528,1596869022.538804,1596869022.621557,82.753420,-0.100205
1529,1596869022.639016,1596869022.721790,82.774162,-0.100212
1530,1596869022.739244,1596869022.822013,82.769394,-0.100228
1531,1596869022.839475,1596869022.922184,82.708120,-0.100232
1532,1596869022.939678,1596869023.022517,82.839012,-0.100203
1533,1596869023.039913,1596869023.122731,82.818508,-0.100235
1534,1596869023.140101,1596869023.222822,82.721233,-0.100188
1535,1596869023.240341,1596869023.323047,82.705975,-0.100240
1536,1596869023.340533,1596869023.423192,82.658052,-0.100192
1537,1596869023.440710,1596869023.523420,82.709789,-0.100177
1538,1596869023.540943,1596869023.623676,82.732201,-0.100233
1539,1596869023.641133,1596869023.723877,82.743883,-0.100189
1540,1596869023.741439,1596869023.824469,83.029509,-0.100306
1541,1596869023.841612,1596869023.924331,82.718372,-0.100173
1542,1596869023.941844,1596869024.024590,82.746029,-0.100231
1543,1596869024.042034,1596869024.124770,82.736731,-0.100190
1544,1596869024.142276,1596869024.225032,82.756042,-0.100243
1545,1596869024.242475,1596869024.325284,82.809210,-0.100199
1546,1596869024.342727,1596869024.425560,82.833052,-0.100252
1547,1596869024.442943,1596869024.525694,82.750797,-0.100216
1548,1596869024.543153,1596869024.625891,82.738638,-0.100210
1549,1596869024.643365,1596869024.726087,82.722425,-0.100212
1550,1596869024.743587,1596869024.826312,82.724810,-0.100222
1551,1596869024.843769,1596869024.928025,84.256411,-0.100182
1552,1596869024.943987,1596869025.026836,82.849026,-0.100218
1553,1596869025.044260,1596869025.127191,82.931042,-0.100273
1554,1596869025.144445,1596869025.227154,82.708359,-0.100185
1555,1596869025.244658,1596869025.327362,82.704067,-0.100213
1556,1596869025.344880,1596869025.427548,82.668304,-0.100222
1557,1596869025.445103,1596869025.527834,82.731724,-0.100223
1558,1596869025.545341,1596869025.628101,82.759857,-0.100239
1559,1596869025.645550,1596869025.728197,82.646370,-0.100209
1560,1596869025.745787,1596869025.828502,82.715034,-0.100237
1561,1596869025.846004,1596869025.928671,82.666874,-0.100216
1562,1596869025.946256,1596869026.028974,82.717896,-0.100252
1563,1596869026.046462,1596869026.129143,82.681179,-0.100206
1564,1596869026.146729,1596869026.229441,82.712173,-0.100266
1565,1596869026.246926,1596869026.329640,82.714081,-0.100197
1566,1596869026.347178,1596869026.429891,82.713127,-0.100253
1567,1596869026.447382,1596869026.530085,82.703590,-0.100204
1568,1596869026.547613,1596869026.630327,82.713366,-0.100231
1569,1596869026.647843,1596869026.730565,82.721472,-0.100230
1570,1596869026.748048,1596869026.830768,82.720518,-0.100204
1571,1596869026.848244,1596869026.930953,82.708836,-0.100197
1572,1596869026.948466,1596869027.031175,82.708597,-0.100222
1573,1596869027.048682,1596869027.131350,82.667589,-0.100216
1574,1596869027.148906,1596869027.231586,82.679987,-0.100224
1575,1596869027.249129,1596869027.331876,82.746983,-0.100223
1576,1596869027.349380,1596869027.432097,82.717180,-0.100251
1577,1596869027.449599,1596869027.532370,82.771301,-0.100219
1578,1596869027.549787,1596869027.632512,82.724810,-0.100188
1579,1596869027.650001,1596869027.732694,82.693338,-0.100214
1580,1596869027.750206,1596869027.832882,82.676172,-0.100205
1581,1596869027.850406,1596869027.933969,83.563566,-0.100200
1582,1596869027.950589,1596869028.033390,82.800865,-0.100183
1583,1596869028.050788,1596869028.133525,82.737207,-0.100199
1584,1596869028.150981,1596869028.233671,82.690477,-0.100193
1585,1596869028.251167,1596869028.333838,82.671404,-0.100186
1586,1596869028.351359,1596869028.434062,82.703590,-0.100192
1587,1596869028.451550,1596869028.534224,82.674742,-0.100191
1588,1596869028.551754,1596869028.634408,82.653284,-0.100205
1589,1596869028.651973,1596869028.734663,82.690001,-0.100218
1590,1596869028.752136,1596869028.835053,82.917213,-0.100163
1591,1596869028.852431,1596869028.935314,82.883120,-0.100295
1592,1596869028.952619,1596869029.035313,82.693338,-0.100188
1593,1596869029.052827,1596869029.135545,82.718372,-0.100207
1594,1596869029.153041,1596869029.235713,82.672119,-0.100215
1595,1596869029.253326,1596869029.336204,82.878590,-0.100284
1596,1596869029.353497,1596869029.436224,82.726479,-0.100171
1597,1596869029.453700,1596869029.536417,82.717657,-0.100203
1598,1596869029.553912,1596869029.636693,82.780838,-0.100212
1599,1596869029.654129,1596869029.736876,82.746983,-0.100217
1600,1596869029.754413,1596869029.837328,82.914829,-0.100284
1601,1596869029.854613,1596869029.937341,82.728148,-0.100200
1602,1596869029.954856,1596869030.037515,82.659245,-0.100243
1603,1596869030.055104,1596869030.137818,82.713842,-0.100248
1604,1596869030.155309,1596869030.237958,82.648754,-0.100205
1605,1596869030.255547,1596869030.338409,82.862139,-0.100238
1606,1596869030.355791,1596869030.438563,82.771540,-0.100244
1607,1596869030.456015,1596869030.538743,82.728148,-0.100224
1608,1596869030.556239,1596869030.638907,82.668543,-0.100224
1609,1596869030.656478,1596869030.739196,82.718611,-0.100239
1610,1596869030.756710,1596869030.839595,82.885027,-0.100233
1611,1596869030.856982,1596869030.939701,82.718849,-0.100271
1612,1596869030.957398,1596869031.041769,84.370136,-0.100417
1613,1596869031.057578,1596869031.140407,82.828999,-0.100179
1614,1596869031.157794,1596869031.240505,82.710981,-0.100217
1615,1596869031.258023,1596869031.340746,82.723141,-0.100229
1616,1596869031.358238,1596869031.441168,82.929611,-0.100215
1617,1596869031.458505,1596869031.541299,82.793951,-0.100267
1618,1596869031.558711,1596869031.641391,82.679987,-0.100206
1619,1596869031.658926,1596869031.741608,82.681179,-0.100215
1620,1596869031.759139,1596869031.841814,82.675219,-0.100212
1621,1596869031.859418,1596869031.942220,82.802057,-0.100279
1622,1596869031.959694,1596869032.042345,82.650900,-0.100277
1623,1596869032.059854,1596869032.142793,82.939148,-0.100159
1624,1596869032.160101,1596869032.242955,82.854033,-0.100248
1625,1596869032.260288,1596869032.343014,82.726479,-0.100186
1626,1596869032.360600,1596869032.443581,82.980394,-0.100312
1627,1596869032.460774,1596869032.543466,82.692146,-0.100174
1628,1596869032.561012,1596869032.643729,82.716942,-0.100238
1629,1596869032.661204,1596869032.743864,82.659960,-0.100192
1630,1596869032.761394,1596869032.844148,82.753897,-0.100190
1631,1596869032.861706,1596869032.944373,82.667589,-0.100312
1632,1596869032.961917,1596869033.044744,82.827091,-0.100212
1633,1596869033.062151,1596869033.144925,82.774401,-0.100234
1634,1596869033.162418,1596869033.245311,82.893372,-0.100267
1635,1596869033.262619,1596869033.345365,82.746506,-0.100201
1636,1596869033.362851,1596869033.445480,82.629204,-0.100232
1637,1596869033.463070,1596869033.545767,82.696915,-0.100219
1638,1596869033.563270,1596869033.646099,82.829475,-0.100200
1639,1596869033.663526,1596869033.746379,82.852602,-0.100256
1640,1596869033.763764,1596869033.846566,82.802296,-0.100238
1641,1596869033.863957,1596869033.946704,82.747459,-0.100193
1642,1596869033.964242,1596869034.048846,84.604263,-0.100285
1643,1596869034.064517,1596869034.147390,82.872391,-0.100275
1644,1596869034.164695,1596869034.247415,82.720280,-0.100177
1645,1596869034.264920,1596869034.347651,82.731485,-0.100225
1646,1596869034.365179,1596869034.448097,82.917929,-0.100259
1647,1596869034.465350,1596869034.548025,82.675457,-0.100171
1648,1596869034.565598,1596869034.648340,82.741499,-0.100248
1649,1596869034.666042,1596869034.748953,82.911015,-0.100444
1650,1596869034.766184,1596869034.848941,82.756996,-0.100142
1651,1596869034.866384,1596869034.949153,82.768917,-0.100200
1652,1596869034.966610,1596869035.049281,82.670212,-0.100226
1653,1596869035.066903,1596869035.150022,83.119154,-0.100292
1654,1596869035.167092,1596869035.249826,82.734108,-0.100189
1655,1596869035.267295,1596869035.349998,82.703590,-0.100203
1656,1596869035.367493,1596869035.450228,82.734346,-0.100199
1657,1596869035.467744,1596869035.550738,82.994223,-0.100250
1658,1596869035.567970,1596869035.650827,82.856894,-0.100226
1659,1596869035.668200,1596869035.750862,82.662106,-0.100229
1660,1596869035.768397,1596869035.851241,82.843781,-0.100198
1661,1596869035.868647,1596869035.951513,82.865953,-0.100250
1662,1596869035.968833,1596869036.051511,82.677841,-0.100187
1663,1596869036.069046,1596869036.151731,82.684040,-0.100213
1664,1596869036.169272,1596869036.251970,82.698345,-0.100225
1665,1596869036.269519,1596869036.352268,82.749605,-0.100247
1666,1596869036.369900,1596869036.452766,82.866430,-0.100381
1667,1596869036.470168,1596869036.552983,82.815409,-0.100268
1668,1596869036.570334,1596869036.652967,82.633257,-0.100166
1669,1596869036.670544,1596869036.753370,82.825899,-0.100210
1670,1596869036.770812,1596869036.853697,82.885265,-0.100268
1671,1596869036.870985,1596869036.953728,82.742691,-0.100174
1672,1596869036.971244,1596869037.053981,82.736254,-0.100259
1673,1596869037.071459,1596869037.156280,84.820986,-0.100214
1674,1596869037.171798,1596869037.254550,82.751513,-0.100340
1675,1596869037.272022,1596869037.354759,82.737207,-0.100223
1676,1596869037.372264,1596869037.455098,82.834482,-0.100242
1677,1596869037.472433,1596869037.555351,82.918406,-0.100169
1678,1596869037.572637,1596869037.655402,82.765579,-0.100204
1679,1596869037.672823,1596869037.755508,82.684994,-0.100186
1680,1596869037.772986,1596869037.855674,82.688093,-0.100163
1681,1596869037.873186,1596869037.955954,82.767963,-0.100199
1682,1596869037.973483,1596869038.056279,82.795858,-0.100297
1683,1596869038.073664,1596869038.156379,82.714319,-0.100181
1684,1596869038.173850,1596869038.256557,82.706928,-0.100186
1685,1596869038.274062,1596869038.356934,82.872152,-0.100212
1686,1596869038.374291,1596869038.457201,82.910299,-0.100230
1687,1596869038.474511,1596869038.557422,82.910776,-0.100220
1688,1596869038.574744,1596869038.657562,82.817316,-0.100233
1689,1596869038.674940,1596869038.757767,82.826614,-0.100196
1690,1596869038.775121,1596869038.857898,82.777023,-0.100181
1691,1596869038.875357,1596869038.958166,82.809210,-0.100236
1692,1596869038.975639,1596869039.058480,82.840919,-0.100282
1693,1596869039.075797,1596869039.158529,82.731724,-0.100158
1694,1596869039.176023,1596869039.258795,82.771540,-0.100226
1695,1596869039.276239,1596869039.359167,82.927942,-0.100216
1696,1596869039.376476,1596869039.459244,82.767487,-0.100237
1697,1596869039.476682,1596869039.559456,82.773924,-0.100206
1698,1596869039.576866,1596869039.659587,82.720518,-0.100184
1699,1596869039.677084,1596869039.760036,82.951069,-0.100218
1700,1596869039.777360,1596869039.860164,82.803965,-0.100275
1701,1596869039.877567,1596869039.960283,82.716465,-0.100207
1702,1596869039.977775,1596869040.061700,83.925009,-0.100208
1703,1596869040.078021,1596869040.160991,82.969427,-0.100246
1704,1596869040.178533,1596869040.261286,82.753420,-0.100512
1705,1596869040.278733,1596869040.361500,82.767010,-0.100200
1706,1596869040.378947,1596869040.461762,82.814932,-0.100214
1707,1596869040.479160,1596869040.561990,82.830667,-0.100213
1708,1596869040.579492,1596869040.662140,82.647324,-0.100332
1709,1596869040.679689,1596869040.762394,82.705259,-0.100197
1710,1596869040.779901,1596869040.862608,82.707405,-0.100212
1711,1596869040.880040,1596869040.962973,82.933187,-0.100139
1712,1596869040.980415,1596869041.063303,82.887888,-0.100374
1713,1596869041.080595,1596869041.163377,82.781792,-0.100180
1714,1596869041.180830,1596869041.263634,82.803249,-0.100236
1715,1596869041.281068,1596869041.363946,82.878351,-0.100237
1716,1596869041.381258,1596869041.464013,82.754850,-0.100190
1717,1596869041.481491,1596869041.564234,82.742214,-0.100234
1718,1596869041.581697,1596869041.664329,82.631588,-0.100206
1719,1596869041.681874,1596869041.764712,82.837820,-0.100177
1720,1596869041.782111,1596869041.864787,82.675695,-0.100237
1721,1596869041.882271,1596869041.964933,82.661629,-0.100160
1722,1596869041.982484,1596869042.065257,82.773209,-0.100213
1723,1596869042.082726,1596869042.165509,82.782507,-0.100242
1724,1596869042.182847,1596869042.265498,82.650900,-0.100121
1725,1596869042.283050,1596869042.365888,82.838058,-0.100203
1726,1596869042.383303,1596869042.466080,82.777262,-0.100253
1727,1596869042.483488,1596869042.566170,82.682371,-0.100185
1728,1596869042.583694,1596869042.666489,82.794666,-0.100207
1729,1596869042.683985,1596869042.766875,82.890511,-0.100290
1730,1596869042.784185,1596869042.867037,82.851648,-0.100201
1731,1596869042.884430,1596869042.970668,86.238623,-0.100244
1732,1596869042.984709,1596869043.068258,83.549500,-0.100279
1733,1596869043.084937,1596869043.169099,84.162474,-0.100228
1734,1596869043.185216,1596869043.268051,82.835674,-0.100279
1735,1596869043.285427,1596869043.368076,82.649231,-0.100211
1736,1596869043.385679,1596869043.468398,82.719088,-0.100251
1737,1596869043.485887,1596869043.568686,82.799673,-0.100208
1738,1596869043.586165,1596869043.669061,82.895994,-0.100279
1739,1596869043.686358,1596869043.769059,82.700968,-0.100193
1740,1596869043.786606,1596869043.869436,82.829475,-0.100248
1741,1596869043.886844,1596869043.969713,82.868814,-0.100238
1742,1596869043.987052,1596869044.069787,82.735300,-0.100207
1743,1596869044.087271,1596869044.169978,82.707405,-0.100219
1744,1596869044.187500,1596869044.270331,82.830906,-0.100230
1745,1596869044.287743,1596869044.370658,82.914591,-0.100243
1746,1596869044.387986,1596869044.470725,82.738400,-0.100243
1747,1596869044.488172,1596869044.570905,82.733631,-0.100186
1748,1596869044.588413,1596869044.671110,82.697868,-0.100241
1749,1596869044.688655,1596869044.771502,82.847357,-0.100242
1750,1596869044.789507,1596869044.872160,82.652330,-0.100852
1751,1596869044.889626,1596869044.972310,82.684040,-0.100119
1752,1596869044.989787,1596869045.072669,82.881212,-0.100161
1753,1596869045.090028,1596869045.172796,82.768917,-0.100240
1754,1596869045.190281,1596869045.272995,82.713842,-0.100254
1755,1596869045.290446,1596869045.373144,82.697392,-0.100165
1756,1596869045.390696,1596869045.473456,82.760811,-0.100249
1757,1596869045.490948,1596869045.573825,82.876921,-0.100252
1758,1596869045.591152,1596869045.673863,82.710266,-0.100205
1759,1596869045.691342,1596869045.774021,82.678318,-0.100190
1760,1596869045.791556,1596869045.874307,82.751513,-0.100213
1761,1596869045.891759,1596869045.974553,82.793713,-0.100204
1762,1596869045.992062,1596869046.075067,83.005667,-0.100302
1763,1596869046.092277,1596869046.176661,84.384441,-0.100215
1764,1596869046.192520,1596869046.275357,82.837343,-0.100243
1765,1596869046.292737,1596869046.375582,82.844496,-0.100217
1766,1596869046.393232,1596869046.476001,82.769156,-0.100494
1767,1596869046.493403,1596869046.576192,82.788944,-0.100172
1768,1596869046.593609,1596869046.676418,82.808495,-0.100206
1769,1596869046.693900,1596869046.776898,82.998037,-0.100290
1770,1596869046.794108,1596869046.876842,82.734585,-0.100208
1771,1596869046.894319,1596869046.977247,82.928419,-0.100211
1772,1596869046.994562,1596869047.077532,82.970381,-0.100243
1773,1596869047.094754,1596869047.177471,82.717896,-0.100192
1774,1596869047.194970,1596869047.278347,83.376884,-0.100216
1775,1596869047.295236,1596869047.378050,82.813740,-0.100266
1776,1596869047.395452,1596869047.478176,82.723618,-0.100216
1777,1596869047.495675,1596869047.578594,82.919121,-0.100223
1778,1596869047.595930,1596869047.678755,82.824945,-0.100255
1779,1596869047.696116,1596869047.778805,82.689047,-0.100187
1780,1596869047.796365,1596869047.879439,83.073616,-0.100249
1781,1596869047.896577,1596869047.979298,82.720995,-0.100212
1782,1596869047.996769,1596869048.079616,82.846165,-0.100192
1783,1596869048.097245,1596869048.180346,83.101034,-0.100475
1784,1596869048.197417,1596869048.280728,83.310843,-0.100172
1785,1596869048.297627,1596869048.380666,83.039761,-0.100210
1786,1596869048.397885,1596869048.480822,82.936764,-0.100259
1787,1596869048.498085,1596869048.580855,82.770109,-0.100200
1788,1596869048.598296,1596869048.681200,82.903147,-0.100211
1789,1596869048.698525,1596869048.781975,83.449602,-0.100229
1790,1596869048.798778,1596869048.881619,82.841158,-0.100252
1791,1596869048.898991,1596869048.981879,82.888126,-0.100214
1792,1596869048.999234,1596869049.082149,82.914114,-0.100243
1793,1596869049.099505,1596869049.184347,84.842205,-0.100270
1794,1596869049.199691,1596869049.282777,83.086014,-0.100186
1795,1596869049.299885,1596869049.382714,82.828760,-0.100194
1796,1596869049.400068,1596869049.482979,82.910538,-0.100183
1797,1596869049.500312,1596869049.583209,82.897186,-0.100243
1798,1596869049.600515,1596869049.683280,82.765102,-0.100204
1799,1596869049.700735,1596869049.783739,83.003759,-0.100220
1800,1596869049.802070,1596869049.884890,82.819462,-0.101335
