Sequencer Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1427,1596869012.415552,1596869012.415651,0.099182,-0.100247
1428,1596869012.515767,1596869012.515858,0.090361,-0.100215
1429,1596869012.615985,1596869012.616084,0.099659,-0.100217
1430,1596869012.716197,1596869012.716289,0.092030,-0.100212
1431,1596869012.816399,1596869012.816495,0.096560,-0.100202
1432,1596869012.916626,1596869012.916724,0.097752,-0.100228
1433,1596869013.016868,1596869013.016978,0.109196,-0.100242
1434,1596869013.117110,1596869013.117208,0.097990,-0.100241
1435,1596869013.217338,1596869013.217440,0.102282,-0.100228
1436,1596869013.317565,1596869013.317663,0.098228,-0.100227
1437,1596869013.417795,1596869013.417894,0.098944,-0.100230
1438,1596869013.518015,1596869013.518103,0.087976,-0.100220
1439,1596869013.618237,1596869013.618343,0.105143,-0.100223
1440,1596869013.718590,1596869013.718777,0.186920,-0.100352
1441,1596869013.818896,1596869013.818975,0.078917,-0.100307
1442,1596869013.919087,1596869013.919188,0.100374,-0.100191
1443,1596869014.019316,1596869014.019439,0.122786,-0.100229
1444,1596869014.119544,1596869014.119649,0.105381,-0.100227
1445,1596869014.219764,1596869014.219863,0.099897,-0.100220
1446,1596869014.319973,1596869014.320066,0.093222,-0.100210
1447,1596869014.420175,1596869014.420268,0.092745,-0.100202
1448,1596869014.520403,1596869014.520519,0.115633,-0.100228
1449,1596869014.620630,1596869014.620736,0.106573,-0.100227
1450,1596869014.720838,1596869014.720938,0.100136,-0.100208
1451,1596869014.821047,1596869014.821136,0.089645,-0.100209
1452,1596869014.921247,1596869014.921337,0.089884,-0.100201
1453,1596869015.021449,1596869015.021540,0.091076,-0.100202
1454,1596869015.121655,1596869015.121744,0.089169,-0.100205
1455,1596869015.221867,1596869015.221961,0.094414,-0.100212
1456,1596869015.322082,1596869015.322166,0.083685,-0.100215
1457,1596869015.422282,1596869015.422387,0.104904,-0.100199
1458,1596869015.522516,1596869015.522604,0.087261,-0.100235
1459,1596869015.622738,1596869015.622836,0.098467,-0.100221
1460,1596869015.722956,1596869015.723047,0.091076,-0.100219
1461,1596869015.823164,1596869015.823274,0.109911,-0.100208
1462,1596869015.923419,1596869015.923514,0.095367,-0.100255
1463,1596869016.023638,1596869016.023724,0.086069,-0.100219
1464,1596869016.123841,1596869016.123944,0.102520,-0.100204
1465,1596869016.224070,1596869016.224159,0.089407,-0.100229
1466,1596869016.324285,1596869016.324381,0.096560,-0.100215
1467,1596869016.424512,1596869016.424609,0.097275,-0.100227
1468,1596869016.524720,1596869016.524827,0.106573,-0.100209
1469,1596869016.624958,1596869016.625052,0.094175,-0.100238
1470,1596869016.725178,1596869016.725275,0.096321,-0.100220
1471,1596869016.825400,1596869016.825500,0.099421,-0.100222
1472,1596869016.925631,1596869016.925724,0.093222,-0.100231
1473,1596869017.025849,1596869017.025955,0.105619,-0.100218
1474,1596869017.126074,1596869017.126168,0.094414,-0.100224
1475,1596869017.226305,1596869017.226391,0.086308,-0.100231
1476,1596869017.326510,1596869017.326609,0.099421,-0.100205
1477,1596869017.426735,1596869017.426824,0.089645,-0.100225
1478,1596869017.526945,1596869017.527038,0.093222,-0.100210
1479,1596869017.627161,1596869017.627250,0.089407,-0.100216
1480,1596869017.727367,1596869017.727459,0.091553,-0.100206
1481,1596869017.827581,1596869017.827678,0.097275,-0.100213
1482,1596869017.927793,1596869017.927883,0.090361,-0.100212
1483,1596869018.027992,1596869018.028087,0.095844,-0.100199
1484,1596869018.128195,1596869018.128284,0.089407,-0.100204
1485,1596869018.228401,1596869018.228499,0.098467,-0.100206
1486,1596869018.328690,1596869018.328827,0.136614,-0.100289
1487,1596869018.429010,1596869018.429143,0.132561,-0.100320
1488,1596869018.529277,1596869018.529412,0.134945,-0.100267
1489,1596869018.629529,1596869018.629628,0.098944,-0.100252
1490,1596869018.729732,1596869018.729839,0.107050,-0.100203
1491,1596869018.829969,1596869018.830078,0.109196,-0.100236
1492,1596869018.930183,1596869018.930283,0.099897,-0.100214
1493,1596869019.030388,1596869019.030479,0.091314,-0.100205
1494,1596869019.130592,1596869019.130689,0.097275,-0.100204
1495,1596869019.230790,1596869019.230890,0.099421,-0.100198
1496,1596869019.330997,1596869019.331090,0.093222,-0.100206
1497,1596869019.431204,1596869019.431313,0.108957,-0.100208
1498,1596869019.531423,1596869019.531518,0.094891,-0.100219
1499,1596869019.631636,1596869019.631741,0.104427,-0.100213
1500,1596869019.731844,1596869019.731936,0.092030,-0.100208
1501,1596869019.832046,1596869019.832146,0.100136,-0.100202
1502,1596869019.932250,1596869019.932340,0.090361,-0.100204
1503,1596869020.032556,1596869020.032695,0.139713,-0.100306
1504,1596869020.132843,1596869020.132933,0.089645,-0.100288
1505,1596869020.233043,1596869020.233147,0.103235,-0.100200
1506,1596869020.333255,1596869020.333355,0.100136,-0.100211
1507,1596869020.433466,1596869020.433573,0.107288,-0.100211
1508,1596869020.533688,1596869020.533788,0.100613,-0.100222
1509,1596869020.633911,1596869020.634027,0.116348,-0.100223
1510,1596869020.734141,1596869020.734236,0.095367,-0.100230
1511,1596869020.834344,1596869020.834441,0.096798,-0.100203
1512,1596869020.934647,1596869020.934777,0.130653,-0.100303
1513,1596869021.035069,1596869021.035312,0.242949,-0.100423
1514,1596869021.135461,1596869021.135565,0.104189,-0.100392
1515,1596869021.235700,1596869021.235805,0.104904,-0.100239
1516,1596869021.335938,1596869021.336038,0.100136,-0.100238
1517,1596869021.436173,1596869021.436284,0.110865,-0.100235
1518,1596869021.536412,1596869021.536511,0.098705,-0.100240
1519,1596869021.636653,1596869021.636745,0.092268,-0.100241
1520,1596869021.736883,1596869021.736988,0.104427,-0.100230
1521,1596869021.837095,1596869021.837180,0.085115,-0.100212
1522,1596869021.937315,1596869021.937405,0.090361,-0.100219
1523,1596869022.037512,1596869022.037606,0.093937,-0.100197
1524,1596869022.137727,1596869022.137825,0.097752,-0.100216
1525,1596869022.237955,1596869022.238051,0.096083,-0.100227
1526,1596869022.338147,1596869022.338238,0.090122,-0.100193
1527,1596869022.438367,1596869022.438464,0.096560,-0.100220
1528,1596869022.538583,1596869022.538679,0.095844,-0.100215
1529,1596869022.638798,1596869022.638888,0.090361,-0.100215
1530,1596869022.739020,1596869022.739121,0.101328,-0.100222
1531,1596869022.839213,1596869022.839314,0.100851,-0.100193
1532,1596869022.939465,1596869022.939564,0.098228,-0.100252
1533,1596869023.039663,1596869023.039766,0.102997,-0.100198
1534,1596869023.139881,1596869023.139971,0.089645,-0.100219
1535,1596869023.240096,1596869023.240197,0.101566,-0.100214
1536,1596869023.340303,1596869023.340402,0.099659,-0.100207
1537,1596869023.440510,1596869023.440591,0.081539,-0.100207
1538,1596869023.540698,1596869023.540807,0.108719,-0.100188
1539,1596869023.640914,1596869023.641009,0.094891,-0.100216
1540,1596869023.741158,1596869023.741274,0.115871,-0.100244
1541,1596869023.841387,1596869023.841478,0.091076,-0.100230
1542,1596869023.941588,1596869023.941691,0.103712,-0.100200
1543,1596869024.041803,1596869024.041895,0.091791,-0.100216
1544,1596869024.142015,1596869024.142121,0.106573,-0.100211
1545,1596869024.242249,1596869024.242349,0.100613,-0.100234
1546,1596869024.342482,1596869024.342586,0.103951,-0.100233
1547,1596869024.442715,1596869024.442814,0.098944,-0.100233
1548,1596869024.542927,1596869024.543015,0.088215,-0.100212
1549,1596869024.643130,1596869024.643218,0.087976,-0.100204
1550,1596869024.743337,1596869024.743434,0.097513,-0.100207
1551,1596869024.843538,1596869024.843636,0.097752,-0.100201
1552,1596869024.943762,1596869024.943861,0.098944,-0.100224
1553,1596869025.043998,1596869025.044100,0.102282,-0.100236
1554,1596869025.144230,1596869025.144326,0.096321,-0.100232
1555,1596869025.244443,1596869025.244531,0.087500,-0.100213
1556,1596869025.344664,1596869025.344750,0.086546,-0.100220
1557,1596869025.444878,1596869025.444976,0.097275,-0.100215
1558,1596869025.545111,1596869025.545214,0.103474,-0.100233
1559,1596869025.645330,1596869025.645425,0.094891,-0.100219
1560,1596869025.745549,1596869025.745649,0.099897,-0.100219
1561,1596869025.845769,1596869025.845867,0.097275,-0.100220
1562,1596869025.946002,1596869025.946110,0.108957,-0.100232
1563,1596869026.046232,1596869026.046325,0.092506,-0.100231
1564,1596869026.146458,1596869026.146571,0.112534,-0.100226
1565,1596869026.246696,1596869026.246782,0.086308,-0.100238
1566,1596869026.346922,1596869026.347039,0.116110,-0.100226
1567,1596869026.447158,1596869026.447249,0.091314,-0.100236
1568,1596869026.547379,1596869026.547481,0.102520,-0.100221
1569,1596869026.647602,1596869026.647693,0.091076,-0.100224
1570,1596869026.747836,1596869026.747928,0.092268,-0.100234
1571,1596869026.848033,1596869026.848127,0.093460,-0.100198
1572,1596869026.948253,1596869026.948341,0.087500,-0.100220
1573,1596869027.048459,1596869027.048553,0.094414,-0.100205
1574,1596869027.148690,1596869027.148776,0.085831,-0.100232
1575,1596869027.248904,1596869027.248999,0.095129,-0.100213
1576,1596869027.349132,1596869027.349221,0.088930,-0.100229
1577,1596869027.449378,1596869027.449471,0.092506,-0.100246
1578,1596869027.549583,1596869027.549668,0.084877,-0.100204
1579,1596869027.649769,1596869027.649861,0.092030,-0.100186
1580,1596869027.749977,1596869027.750073,0.095844,-0.100208
1581,1596869027.850177,1596869027.850273,0.096321,-0.100199
1582,1596869027.950376,1596869027.950464,0.088930,-0.100199
1583,1596869028.050567,1596869028.050656,0.088453,-0.100192
1584,1596869028.150755,1596869028.150853,0.097990,-0.100188
1585,1596869028.250958,1596869028.251046,0.087738,-0.100204
1586,1596869028.351147,1596869028.351238,0.091553,-0.100188
1587,1596869028.451345,1596869028.451432,0.087023,-0.100198
1588,1596869028.551542,1596869028.551634,0.092745,-0.100196
1589,1596869028.651739,1596869028.651842,0.103474,-0.100197
1590,1596869028.751943,1596869028.752016,0.072956,-0.100204
1591,1596869028.852149,1596869028.852268,0.118971,-0.100207
1592,1596869028.952396,1596869028.952489,0.092983,-0.100247
1593,1596869029.052596,1596869029.052689,0.092506,-0.100200
1594,1596869029.152808,1596869029.152905,0.096798,-0.100212
1595,1596869029.253060,1596869029.253170,0.110149,-0.100253
1596,1596869029.353284,1596869029.353369,0.085831,-0.100223
1597,1596869029.453489,1596869029.453583,0.093699,-0.100205
1598,1596869029.553694,1596869029.553790,0.096083,-0.100205
1599,1596869029.653905,1596869029.654002,0.096798,-0.100212
1600,1596869029.754138,1596869029.754253,0.114202,-0.100233
1601,1596869029.854385,1596869029.854490,0.105381,-0.100246
1602,1596869029.954614,1596869029.954716,0.102282,-0.100229
1603,1596869030.054842,1596869030.054940,0.098228,-0.100228
1604,1596869030.155072,1596869030.155167,0.094891,-0.100231
1605,1596869030.255292,1596869030.255392,0.100613,-0.100219
1606,1596869030.355539,1596869030.355643,0.104427,-0.100247
1607,1596869030.455782,1596869030.455894,0.111580,-0.100243
1608,1596869030.556012,1596869030.556116,0.103951,-0.100230
1609,1596869030.656245,1596869030.656348,0.103235,-0.100232
1610,1596869030.756477,1596869030.756587,0.110149,-0.100232
1611,1596869030.856741,1596869030.856832,0.091314,-0.100264
1612,1596869030.957026,1596869030.957184,0.157833,-0.100285
1613,1596869031.057337,1596869031.057443,0.106096,-0.100311
1614,1596869031.157568,1596869031.157665,0.097513,-0.100231
1615,1596869031.257798,1596869031.257899,0.101566,-0.100230
1616,1596869031.358019,1596869031.358111,0.092745,-0.100221
1617,1596869031.458259,1596869031.458352,0.093222,-0.100240
1618,1596869031.558486,1596869031.558585,0.098467,-0.100227
1619,1596869031.658713,1596869031.658798,0.085354,-0.100227
1620,1596869031.758927,1596869031.759019,0.092506,-0.100214
1621,1596869031.859141,1596869031.859250,0.109434,-0.100214
1622,1596869031.959448,1596869031.959559,0.111580,-0.100307
1623,1596869032.059657,1596869032.059737,0.080347,-0.100209
1624,1596869032.159841,1596869032.159961,0.120163,-0.100184
1625,1596869032.260078,1596869032.260161,0.082731,-0.100237
1626,1596869032.360310,1596869032.360434,0.124216,-0.100231
1627,1596869032.460561,1596869032.460653,0.091314,-0.100252
1628,1596869032.560771,1596869032.560881,0.110865,-0.100209
1629,1596869032.660986,1596869032.661076,0.090599,-0.100215
1630,1596869032.761181,1596869032.761274,0.092983,-0.100195
1631,1596869032.861445,1596869032.861558,0.113010,-0.100264
1632,1596869032.961687,1596869032.961799,0.112772,-0.100242
1633,1596869033.061921,1596869033.062016,0.095129,-0.100235
1634,1596869033.162173,1596869033.162270,0.097275,-0.100252
1635,1596869033.262397,1596869033.262493,0.095606,-0.100224
1636,1596869033.362614,1596869033.362713,0.098944,-0.100217
1637,1596869033.462847,1596869033.462944,0.096083,-0.100233
1638,1596869033.563059,1596869033.563146,0.087500,-0.100211
1639,1596869033.663280,1596869033.663378,0.097990,-0.100221
1640,1596869033.763518,1596869033.763625,0.107288,-0.100239
1641,1596869033.863740,1596869033.863832,0.091314,-0.100222
1642,1596869033.964009,1596869033.964106,0.096321,-0.100269
1643,1596869034.064238,1596869034.064352,0.113964,-0.100229
1644,1596869034.164459,1596869034.164570,0.111103,-0.100221
1645,1596869034.264686,1596869034.264770,0.083685,-0.100228
1646,1596869034.364917,1596869034.365024,0.107050,-0.100231
1647,1596869034.465138,1596869034.465228,0.089169,-0.100221
1648,1596869034.565348,1596869034.565444,0.095606,-0.100210
1649,1596869034.665625,1596869034.665803,0.177860,-0.100277
1650,1596869034.765939,1596869034.766044,0.105858,-0.100314
1651,1596869034.866167,1596869034.866255,0.088453,-0.100228
1652,1596869034.966378,1596869034.966472,0.094175,-0.100211
1653,1596869035.066623,1596869035.066744,0.120878,-0.100245
1654,1596869035.166866,1596869035.166965,0.098944,-0.100243
1655,1596869035.267079,1596869035.267168,0.088692,-0.100213
1656,1596869035.367278,1596869035.367369,0.091791,-0.100198
1657,1596869035.467499,1596869035.467608,0.109434,-0.100221
1658,1596869035.567735,1596869035.567843,0.107527,-0.100236
1659,1596869035.667972,1596869035.668066,0.093937,-0.100237
1660,1596869035.768190,1596869035.768274,0.084162,-0.100218
1661,1596869035.868398,1596869035.868503,0.104427,-0.100208
1662,1596869035.968621,1596869035.968706,0.085115,-0.100222
1663,1596869036.068830,1596869036.068918,0.088453,-0.100209
1664,1596869036.169042,1596869036.169139,0.096798,-0.100212
1665,1596869036.269268,1596869036.269397,0.128746,-0.100226
1666,1596869036.369562,1596869036.369717,0.154972,-0.100294
1667,1596869036.469870,1596869036.470009,0.138998,-0.100308
1668,1596869036.570113,1596869036.570213,0.099659,-0.100244
1669,1596869036.670315,1596869036.670411,0.095606,-0.100202
1670,1596869036.770562,1596869036.770662,0.099897,-0.100247
1671,1596869036.870769,1596869036.870862,0.093937,-0.100206
1672,1596869036.970972,1596869036.971078,0.106335,-0.100203
1673,1596869037.071220,1596869037.071296,0.076532,-0.100248
1674,1596869037.171517,1596869037.171660,0.143290,-0.100297
1675,1596869037.271777,1596869037.271879,0.102282,-0.100260
1676,1596869037.372013,1596869037.372123,0.109673,-0.100236
1677,1596869037.472231,1596869037.472306,0.074863,-0.100218
1678,1596869037.572434,1596869037.572516,0.082016,-0.100203
1679,1596869037.672611,1596869037.672697,0.086308,-0.100177
1680,1596869037.772799,1596869037.772871,0.072479,-0.100188
1681,1596869037.872986,1596869037.873065,0.079393,-0.100187
1682,1596869037.973213,1596869037.973322,0.109673,-0.100227
1683,1596869038.073430,1596869038.073531,0.101566,-0.100217
1684,1596869038.173635,1596869038.173714,0.078440,-0.100206
1685,1596869038.273823,1596869038.273923,0.100136,-0.100188
1686,1596869038.374056,1596869038.374151,0.095129,-0.100232
1687,1596869038.474261,1596869038.474356,0.094891,-0.100205
1688,1596869038.574487,1596869038.574594,0.107765,-0.100226
1689,1596869038.674711,1596869038.674803,0.092268,-0.100224
1690,1596869038.774908,1596869038.774992,0.084400,-0.100197
1691,1596869038.875106,1596869038.875214,0.107765,-0.100198
1692,1596869038.975352,1596869038.975470,0.118732,-0.100245
1693,1596869039.075592,1596869039.075683,0.090361,-0.100241
1694,1596869039.175793,1596869039.175900,0.107288,-0.100200
1695,1596869039.276013,1596869039.276101,0.087738,-0.100221
1696,1596869039.376232,1596869039.376330,0.098705,-0.100218
1697,1596869039.476452,1596869039.476547,0.095129,-0.100220
1698,1596869039.576657,1596869039.576741,0.084877,-0.100204
1699,1596869039.676867,1596869039.676962,0.095844,-0.100210
1700,1596869039.777098,1596869039.777205,0.107527,-0.100231
1701,1596869039.877345,1596869039.877435,0.089645,-0.100247
1702,1596869039.977555,1596869039.977645,0.090599,-0.100209
1703,1596869040.077771,1596869040.077883,0.111341,-0.100217
1704,1596869040.178182,1596869040.178377,0.195026,-0.100411
1705,1596869040.278507,1596869040.278600,0.092030,-0.100325
1706,1596869040.378737,1596869040.378822,0.085354,-0.100230
1707,1596869040.478951,1596869040.479038,0.087500,-0.100214
1708,1596869040.579201,1596869040.579302,0.100851,-0.100250
1709,1596869040.679444,1596869040.679542,0.097752,-0.100243
1710,1596869040.779657,1596869040.779750,0.092745,-0.100213
1711,1596869040.879869,1596869040.879979,0.110149,-0.100211
1712,1596869040.980150,1596869040.980265,0.115395,-0.100281
1713,1596869041.080381,1596869041.080470,0.088930,-0.100231
1714,1596869041.180586,1596869041.180689,0.103712,-0.100205
1715,1596869041.280835,1596869041.280936,0.101328,-0.100249
1716,1596869041.381057,1596869041.381144,0.086546,-0.100222
1717,1596869041.481255,1596869041.481358,0.103235,-0.100198
1718,1596869041.581473,1596869041.581545,0.072241,-0.100218
1719,1596869041.681643,1596869041.681725,0.082731,-0.100169
1720,1596869041.781850,1596869041.781948,0.097990,-0.100207
1721,1596869041.882048,1596869041.882140,0.092506,-0.100198
1722,1596869041.982261,1596869041.982348,0.087500,-0.100213
1723,1596869042.082461,1596869042.082564,0.103712,-0.100200
1724,1596869042.182671,1596869042.182742,0.070810,-0.100210
1725,1596869042.282841,1596869042.282919,0.078440,-0.100170
1726,1596869042.383057,1596869042.383147,0.089884,-0.100216
1727,1596869042.483272,1596869042.483360,0.088215,-0.100215
1728,1596869042.583474,1596869042.583562,0.087976,-0.100202
1729,1596869042.683706,1596869042.683825,0.118971,-0.100232
1730,1596869042.783955,1596869042.784051,0.096798,-0.100249
1731,1596869042.884174,1596869042.884284,0.109673,-0.100220
1732,1596869042.984429,1596869042.984556,0.127554,-0.100255
1733,1596869043.084687,1596869043.084802,0.114679,-0.100258
1734,1596869043.184956,1596869043.185075,0.118732,-0.100269
1735,1596869043.285200,1596869043.285298,0.097752,-0.100244
1736,1596869043.385420,1596869043.385527,0.107288,-0.100220
1737,1596869043.485650,1596869043.485745,0.094652,-0.100230
1738,1596869043.585898,1596869043.586008,0.109673,-0.100248
1739,1596869043.686127,1596869043.686223,0.096560,-0.100229
1740,1596869043.786348,1596869043.786446,0.097513,-0.100221
1741,1596869043.886584,1596869043.886691,0.107288,-0.100236
1742,1596869043.986828,1596869043.986924,0.095844,-0.100244
1743,1596869044.087050,1596869044.087147,0.096560,-0.100222
1744,1596869044.187266,1596869044.187356,0.089884,-0.100216
1745,1596869044.287483,1596869044.287585,0.102520,-0.100217
1746,1596869044.387725,1596869044.387826,0.101089,-0.100242
1747,1596869044.487959,1596869044.488044,0.084639,-0.100235
1748,1596869044.588186,1596869044.588279,0.093699,-0.100227
1749,1596869044.688407,1596869044.688506,0.098705,-0.100221
1750,1596869044.788807,1596869044.789021,0.213623,-0.100400
1751,1596869044.889228,1596869044.889434,0.205994,-0.100421
1752,1596869044.989552,1596869044.989650,0.097275,-0.100324
1753,1596869045.089774,1596869045.089881,0.107527,-0.100221
1754,1596869045.190000,1596869045.190122,0.122070,-0.100227
1755,1596869045.290229,1596869045.290319,0.090361,-0.100229
1756,1596869045.390431,1596869045.390544,0.112295,-0.100203
1757,1596869045.490692,1596869045.490803,0.111103,-0.100261
1758,1596869045.590916,1596869045.591024,0.108004,-0.100224
1759,1596869045.691129,1596869045.691222,0.092268,-0.100214
1760,1596869045.791335,1596869045.791431,0.096321,-0.100205
1761,1596869045.891543,1596869045.891637,0.094414,-0.100208
1762,1596869045.991784,1596869045.991911,0.127077,-0.100241
1763,1596869046.092041,1596869046.092140,0.098228,-0.100258
1764,1596869046.192256,1596869046.192361,0.104427,-0.100215
1765,1596869046.292502,1596869046.292595,0.093460,-0.100246
1766,1596869046.392841,1596869046.393044,0.202894,-0.100339
1767,1596869046.493171,1596869046.493269,0.098228,-0.100330
1768,1596869046.593388,1596869046.593488,0.099421,-0.100217
1769,1596869046.693629,1596869046.693748,0.119209,-0.100241
1770,1596869046.793881,1596869046.793973,0.092030,-0.100251
1771,1596869046.894086,1596869046.894179,0.093222,-0.100205
1772,1596869046.994316,1596869046.994406,0.089645,-0.100230
1773,1596869047.094536,1596869047.094623,0.086784,-0.100220
1774,1596869047.194752,1596869047.194841,0.089407,-0.100215
1775,1596869047.294969,1596869047.295083,0.113726,-0.100217
1776,1596869047.395217,1596869047.395326,0.108719,-0.100248
1777,1596869047.495444,1596869047.495535,0.091791,-0.100226
1778,1596869047.595675,1596869047.595775,0.100374,-0.100231
1779,1596869047.695911,1596869047.695997,0.086308,-0.100236
1780,1596869047.796133,1596869047.796228,0.095129,-0.100222
1781,1596869047.896351,1596869047.896449,0.097990,-0.100218
1782,1596869047.996560,1596869047.996649,0.088930,-0.100209
1783,1596869048.096875,1596869048.097049,0.173807,-0.100316
1784,1596869048.197169,1596869048.197265,0.096321,-0.100293
1785,1596869048.297387,1596869048.297488,0.101089,-0.100219
1786,1596869048.397637,1596869048.397738,0.101089,-0.100250
1787,1596869048.497867,1596869048.497967,0.099897,-0.100230
1788,1596869048.598068,1596869048.598159,0.091076,-0.100200
1789,1596869048.698288,1596869048.698395,0.107050,-0.100221
1790,1596869048.798533,1596869048.798646,0.113487,-0.100245
1791,1596869048.898754,1596869048.898857,0.102997,-0.100221
1792,1596869048.998999,1596869048.999103,0.103951,-0.100245
1793,1596869049.099212,1596869049.099311,0.099421,-0.100213
1794,1596869049.199462,1596869049.199558,0.096083,-0.100250
1795,1596869049.299664,1596869049.299767,0.102043,-0.100203
1796,1596869049.399877,1596869049.399919,0.041962,-0.100213
1797,1596869049.500050,1596869049.500167,0.116587,-0.100173
1798,1596869049.600279,1596869049.600368,0.089645,-0.100229
1799,1596869049.700504,1596869049.700602,0.097990,-0.100225
1800,1596869049.800708,1596869049.800800,0.092030,-0.100204
