Frame Capture Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1427,1596870836.492861,1596870836.493027,0.165939,-0.000333
1428,1596870837.493137,1596870837.493299,0.161648,-0.000276
1429,1596870838.493410,1596870838.493565,0.154495,-0.000273
1430,1596870839.493680,1596870839.493838,0.157356,-0.000270
1431,1596870840.493955,1596870840.494108,0.153780,-0.000274
1432,1596870841.494232,1596870841.494395,0.162840,-0.000278
1433,1596870842.494501,1596870842.494667,0.165701,-0.000269
1434,1596870843.494759,1596870843.494918,0.158787,-0.000257
1435,1596870844.495050,1596870844.495212,0.161886,-0.000291
1436,1596870845.495307,1596870845.495463,0.156164,-0.000257
1437,1596870846.495583,1596870846.495743,0.159740,-0.000277
1438,1596870847.495863,1596870847.496025,0.161648,-0.000280
1439,1596870848.496104,1596870848.496263,0.159025,-0.000241
1440,1596870849.496352,1596870849.496506,0.153542,-0.000248
1441,1596870850.496636,1596870850.496789,0.152826,-0.000284
1442,1596870851.496878,1596870851.497031,0.153065,-0.000242
1443,1596870852.497130,1596870852.497290,0.160217,-0.000252
1444,1596870853.497420,1596870853.497577,0.157356,-0.000289
1445,1596870854.497675,1596870854.497828,0.153303,-0.000255
1446,1596870855.497928,1596870855.498084,0.155687,-0.000254
1447,1596870856.498224,1596870856.498383,0.159025,-0.000295
1448,1596870857.498481,1596870857.498639,0.158072,-0.000257
1449,1596870858.498735,1596870858.498895,0.159979,-0.000254
1450,1596870859.499017,1596870859.499171,0.154734,-0.000282
1451,1596870860.499264,1596870860.499487,0.223875,-0.000247
1452,1596870861.499549,1596870861.499709,0.160217,-0.000285
1453,1596870862.499824,1596870862.499990,0.166416,-0.000275
1454,1596870863.500103,1596870863.500266,0.162840,-0.000279
1455,1596870864.500352,1596870864.500507,0.154734,-0.000249
1456,1596870865.500619,1596870865.500775,0.156164,-0.000266
1457,1596870866.500899,1596870866.501054,0.154257,-0.000281
1458,1596870867.501149,1596870867.501307,0.157356,-0.000250
1459,1596870868.501424,1596870868.501576,0.151634,-0.000275
1460,1596870869.501682,1596870869.501839,0.157118,-0.000257
1461,1596870870.501954,1596870870.502111,0.156879,-0.000273
1462,1596870871.502242,1596870871.502394,0.151634,-0.000288
1463,1596870872.502562,1596870872.502724,0.162601,-0.000319
1464,1596870873.502811,1596870873.502963,0.152111,-0.000250
1465,1596870874.503082,1596870874.503239,0.156641,-0.000271
1466,1596870875.503347,1596870875.503502,0.154972,-0.000265
1467,1596870876.503624,1596870876.503780,0.155210,-0.000278
1468,1596870877.503912,1596870877.504072,0.160217,-0.000288
1469,1596870878.504189,1596870878.504345,0.156164,-0.000276
1470,1596870879.504468,1596870879.504628,0.159740,-0.000280
1471,1596870880.504768,1596870880.504926,0.157595,-0.000300
1472,1596870881.505041,1596870881.505201,0.160456,-0.000273
1473,1596870882.505334,1596870882.505498,0.164747,-0.000293
1474,1596870883.505654,1596870883.505829,0.174761,-0.000321
1475,1596870884.505919,1596870884.506072,0.153065,-0.000264
1476,1596870885.506197,1596870885.506354,0.156403,-0.000279
1477,1596870886.506474,1596870886.506629,0.155210,-0.000276
1478,1596870887.506759,1596870887.506913,0.153303,-0.000286
1479,1596870888.507034,1596870888.507185,0.150442,-0.000275
1480,1596870889.507299,1596870889.507456,0.156641,-0.000265
1481,1596870890.507567,1596870890.507725,0.157833,-0.000268
1482,1596870891.507844,1596870891.507998,0.154018,-0.000277
1483,1596870892.508113,1596870892.508271,0.158072,-0.000269
1484,1596870893.508369,1596870893.508522,0.153065,-0.000255
1485,1596870894.508650,1596870894.508811,0.161171,-0.000281
1486,1596870895.508957,1596870895.509134,0.177622,-0.000307
1487,1596870896.509218,1596870896.509408,0.189781,-0.000261
1488,1596870897.509531,1596870897.509684,0.153542,-0.000313
1489,1596870898.509829,1596870898.509993,0.163794,-0.000299
1490,1596870899.510110,1596870899.510274,0.164270,-0.000281
1491,1596870900.510358,1596870900.510514,0.155926,-0.000248
1492,1596870901.510760,1596870901.510941,0.181198,-0.000402
1493,1596870902.511019,1596870902.511178,0.159264,-0.000259
1494,1596870903.511288,1596870903.511447,0.159264,-0.000270
1495,1596870904.511532,1596870904.511692,0.159502,-0.000244
1496,1596870905.511806,1596870905.511963,0.157356,-0.000273
1497,1596870906.512072,1596870906.512229,0.156641,-0.000267
1498,1596870907.512337,1596870907.512495,0.157833,-0.000265
1499,1596870908.512594,1596870908.512750,0.156403,-0.000257
1500,1596870909.512865,1596870909.513019,0.154257,-0.000271
1501,1596870910.513130,1596870910.513286,0.156164,-0.000265
1502,1596870911.513398,1596870911.513558,0.159740,-0.000268
1503,1596870912.513649,1596870912.513807,0.158072,-0.000251
1504,1596870913.513891,1596870913.514034,0.143290,-0.000242
1505,1596870914.514158,1596870914.514310,0.152111,-0.000267
1506,1596870915.514392,1596870915.514547,0.154734,-0.000234
1507,1596870916.514626,1596870916.514785,0.159502,-0.000234
1508,1596870917.514934,1596870917.515098,0.163555,-0.000309
1509,1596870918.515190,1596870918.515345,0.154495,-0.000256
1510,1596870919.515447,1596870919.515601,0.153780,-0.000257
1511,1596870920.515726,1596870920.515891,0.164747,-0.000279
1512,1596870921.515975,1596870921.516135,0.160694,-0.000249
1513,1596870922.516287,1596870922.516456,0.169039,-0.000312
1514,1596870923.516574,1596870923.516739,0.164509,-0.000288
1515,1596870924.516845,1596870924.517000,0.154972,-0.000271
1516,1596870925.517241,1596870925.517420,0.179052,-0.000396
1517,1596870926.517514,1596870926.517675,0.160933,-0.000273
1518,1596870927.517796,1596870927.517951,0.155210,-0.000282
1519,1596870928.518053,1596870928.518209,0.155926,-0.000258
1520,1596870929.518516,1596870929.518699,0.182867,-0.000463
1521,1596870930.518699,1596870930.518850,0.150919,-0.000183
1522,1596870931.518947,1596870931.519111,0.164270,-0.000248
1523,1596870932.519215,1596870932.519395,0.180483,-0.000268
1524,1596870933.519512,1596870933.519661,0.149012,-0.000297
1525,1596870934.519826,1596870934.519983,0.156164,-0.000314
1526,1596870935.520090,1596870935.520244,0.154018,-0.000264
1527,1596870936.520353,1596870936.520504,0.150681,-0.000263
1528,1596870937.520621,1596870937.520779,0.157833,-0.000268
1529,1596870938.520898,1596870938.521049,0.150681,-0.000277
1530,1596870939.521164,1596870939.521321,0.157118,-0.000266
1531,1596870940.521421,1596870940.521580,0.158310,-0.000258
1532,1596870941.521713,1596870941.521870,0.157118,-0.000291
1533,1596870942.521961,1596870942.522127,0.165939,-0.000249
1534,1596870943.522229,1596870943.522387,0.157833,-0.000268
1535,1596870944.522516,1596870944.522674,0.158548,-0.000287
1536,1596870945.522783,1596870945.522937,0.154257,-0.000267
1537,1596870946.523040,1596870946.523198,0.157595,-0.000257
1538,1596870947.523319,1596870947.523478,0.158548,-0.000279
1539,1596870948.523583,1596870948.523736,0.152826,-0.000263
1540,1596870949.523852,1596870949.524004,0.152111,-0.000270
1541,1596870950.524129,1596870950.524287,0.157356,-0.000277
1542,1596870951.524395,1596870951.524554,0.158548,-0.000266
1543,1596870952.524671,1596870952.524826,0.154972,-0.000275
1544,1596870953.524940,1596870953.525100,0.160217,-0.000269
1545,1596870954.525213,1596870954.525377,0.163794,-0.000273
1546,1596870955.525487,1596870955.525640,0.152826,-0.000274
1547,1596870956.525767,1596870956.525925,0.158072,-0.000280
1548,1596870957.526042,1596870957.526195,0.153303,-0.000274
1549,1596870958.526307,1596870958.526463,0.155210,-0.000266
1550,1596870959.526600,1596870959.526760,0.160456,-0.000292
1551,1596870960.526864,1596870960.527020,0.156164,-0.000265
1552,1596870961.527144,1596870961.527298,0.154018,-0.000280
1553,1596870962.527437,1596870962.527595,0.157356,-0.000293
1554,1596870963.527705,1596870963.527863,0.157356,-0.000268
1555,1596870964.528027,1596870964.528198,0.170946,-0.000321
1556,1596870965.528293,1596870965.528453,0.159740,-0.000266
1557,1596870966.528568,1596870966.528720,0.151873,-0.000275
1558,1596870967.528838,1596870967.528995,0.156403,-0.000270
1559,1596870968.529118,1596870968.529276,0.158072,-0.000280
1560,1596870969.529420,1596870969.529576,0.155926,-0.000301
1561,1596870970.529683,1596870970.529837,0.154495,-0.000263
1562,1596870971.529956,1596870971.530113,0.156879,-0.000273
1563,1596870972.530230,1596870972.530390,0.159979,-0.000274
1564,1596870973.530484,1596870973.530638,0.154257,-0.000255
1565,1596870974.530765,1596870974.530921,0.156164,-0.000280
1566,1596870975.531030,1596870975.531184,0.154018,-0.000266
1567,1596870976.531317,1596870976.531484,0.167131,-0.000287
1568,1596870977.531591,1596870977.531756,0.165462,-0.000274
1569,1596870978.531842,1596870978.532001,0.158310,-0.000252
1570,1596870979.532093,1596870979.532254,0.161886,-0.000250
1571,1596870980.532388,1596870980.532551,0.162601,-0.000296
1572,1596870981.532656,1596870981.532811,0.155210,-0.000268
1573,1596870982.532913,1596870982.533075,0.162125,-0.000257
1574,1596870983.533143,1596870983.533282,0.139236,-0.000230
1575,1596870984.533329,1596870984.533452,0.123024,-0.000186
1576,1596870985.533511,1596870985.533627,0.115871,-0.000182
1577,1596870986.533880,1596870986.534071,0.190735,-0.000370
1578,1596870987.534151,1596870987.534308,0.157118,-0.000271
1579,1596870988.534429,1596870988.534594,0.164509,-0.000278
1580,1596870989.534769,1596870989.534953,0.184298,-0.000340
1581,1596870990.535030,1596870990.535195,0.165224,-0.000261
1582,1596870991.535301,1596870991.535465,0.163555,-0.000271
1583,1596870992.535607,1596870992.535767,0.159979,-0.000306
1584,1596870993.535865,1596870993.536020,0.155210,-0.000258
1585,1596870994.536131,1596870994.536296,0.164270,-0.000266
1586,1596870995.536401,1596870995.536562,0.160694,-0.000270
1587,1596870996.536690,1596870996.536858,0.167608,-0.000289
1588,1596870997.536962,1596870997.537127,0.165224,-0.000271
1589,1596870998.537253,1596870998.537420,0.167131,-0.000291
1590,1596870999.537535,1596870999.537695,0.160694,-0.000282
1591,1596871000.537797,1596871000.537956,0.159264,-0.000262
1592,1596871001.538098,1596871001.538274,0.175714,-0.000301
1593,1596871002.538361,1596871002.538526,0.164747,-0.000263
1594,1596871003.538643,1596871003.538806,0.163317,-0.000281
1595,1596871004.538911,1596871004.539078,0.166893,-0.000268
1596,1596871005.539189,1596871005.539396,0.207186,-0.000278
1597,1596871006.539533,1596871006.539695,0.161648,-0.000344
1598,1596871007.539800,1596871007.539956,0.156164,-0.000267
1599,1596871008.540090,1596871008.540253,0.162840,-0.000290
1600,1596871009.540375,1596871009.540533,0.157595,-0.000285
1601,1596871010.540591,1596871010.540733,0.141382,-0.000216
1602,1596871011.540890,1596871011.541056,0.166178,-0.000298
1603,1596871012.541137,1596871012.541300,0.163317,-0.000247
1604,1596871013.541419,1596871013.541576,0.157118,-0.000283
1605,1596871014.541717,1596871014.541881,0.164747,-0.000298
1606,1596871015.541981,1596871015.542148,0.167131,-0.000264
1607,1596871016.542249,1596871016.542408,0.158548,-0.000269
1608,1596871017.542552,1596871017.542714,0.162125,-0.000302
1609,1596871018.542839,1596871018.543001,0.161886,-0.000287
1610,1596871019.543146,1596871019.543312,0.165939,-0.000307
1611,1596871020.543407,1596871020.543562,0.155449,-0.000261
1612,1596871021.543665,1596871021.543818,0.152588,-0.000259
1613,1596871022.543915,1596871022.544078,0.163078,-0.000250
1614,1596871023.544212,1596871023.544370,0.158310,-0.000297
1615,1596871024.544469,1596871024.544628,0.159025,-0.000257
1616,1596871025.544726,1596871025.544890,0.164032,-0.000257
1617,1596871026.545016,1596871026.545178,0.162601,-0.000289
1618,1596871027.545267,1596871027.545425,0.158072,-0.000251
1619,1596871028.545518,1596871028.545674,0.155687,-0.000252
1620,1596871029.545809,1596871029.545974,0.164986,-0.000291
1621,1596871030.546073,1596871030.546246,0.172377,-0.000264
1622,1596871031.546332,1596871031.546497,0.165701,-0.000258
1623,1596871032.546633,1596871032.546795,0.162363,-0.000301
1624,1596871033.546903,1596871033.547056,0.152588,-0.000271
1625,1596871034.547161,1596871034.547323,0.161648,-0.000257
1626,1596871035.547453,1596871035.547618,0.165224,-0.000292
1627,1596871036.547778,1596871036.547947,0.169039,-0.000325
1628,1596871037.547967,1596871037.548093,0.125647,-0.000190
1629,1596871038.548290,1596871038.548460,0.169039,-0.000323
1630,1596871039.548581,1596871039.548737,0.155449,-0.000291
1631,1596871040.548835,1596871040.548984,0.149250,-0.000253
1632,1596871041.549117,1596871041.549281,0.164747,-0.000282
1633,1596871042.549458,1596871042.549619,0.160933,-0.000341
1634,1596871043.549728,1596871043.549883,0.155210,-0.000270
1635,1596871044.550011,1596871044.550167,0.156403,-0.000283
1636,1596871045.550261,1596871045.550414,0.153303,-0.000250
1637,1596871046.550547,1596871046.550701,0.154257,-0.000286
1638,1596871047.550813,1596871047.550968,0.155210,-0.000266
1639,1596871048.551071,1596871048.551224,0.153065,-0.000259
1640,1596871049.551319,1596871049.551473,0.154018,-0.000248
1641,1596871050.551604,1596871050.551757,0.152826,-0.000285
1642,1596871051.551853,1596871051.552017,0.164270,-0.000249
1643,1596871052.552092,1596871052.552242,0.149727,-0.000239
1644,1596871053.552356,1596871053.552507,0.150204,-0.000264
1645,1596871054.552611,1596871054.552764,0.153065,-0.000255
1646,1596871055.552871,1596871055.553027,0.156164,-0.000260
1647,1596871056.553162,1596871056.553316,0.153542,-0.000291
1648,1596871057.553411,1596871057.553565,0.154495,-0.000248
1649,1596871058.553673,1596871058.553830,0.156641,-0.000262
1650,1596871059.553955,1596871059.554115,0.160456,-0.000282
1651,1596871060.554199,1596871060.554354,0.155210,-0.000245
1652,1596871061.554443,1596871061.554599,0.155687,-0.000244
1653,1596871062.554711,1596871062.554868,0.157356,-0.000268
1654,1596871063.554981,1596871063.555139,0.158548,-0.000270
1655,1596871064.555241,1596871064.555400,0.158787,-0.000261
1656,1596871065.555520,1596871065.555680,0.160456,-0.000278
1657,1596871066.555779,1596871066.555941,0.162125,-0.000259
1658,1596871067.556019,1596871067.556174,0.154495,-0.000241
1659,1596871068.556285,1596871068.556444,0.159264,-0.000266
1660,1596871069.556554,1596871069.556714,0.159740,-0.000269
1661,1596871070.556818,1596871070.556971,0.153780,-0.000263
1662,1596871071.557093,1596871071.557251,0.158310,-0.000275
1663,1596871072.557361,1596871072.557515,0.153542,-0.000269
1664,1596871073.557584,1596871073.557715,0.130653,-0.000223
1665,1596871074.557857,1596871074.558008,0.150681,-0.000273
1666,1596871075.558043,1596871075.558169,0.125885,-0.000186
1667,1596871076.558231,1596871076.558349,0.118017,-0.000188
1668,1596871077.558411,1596871077.558522,0.111341,-0.000180
1669,1596871078.558597,1596871078.558722,0.124216,-0.000186
1670,1596871079.558792,1596871079.558917,0.124454,-0.000195
1671,1596871080.559013,1596871080.559140,0.127077,-0.000221
1672,1596871081.559201,1596871081.559324,0.122070,-0.000189
1673,1596871082.559438,1596871082.559556,0.117779,-0.000237
1674,1596871083.559858,1596871083.559991,0.133038,-0.000419
1675,1596871084.560045,1596871084.560169,0.123739,-0.000188
1676,1596871085.560407,1596871085.560580,0.172853,-0.000362
1677,1596871086.560630,1596871086.560769,0.139236,-0.000222
1678,1596871087.560873,1596871087.561007,0.133514,-0.000243
1679,1596871088.561253,1596871088.561443,0.189543,-0.000380
1680,1596871089.561531,1596871089.561703,0.172615,-0.000278
1681,1596871090.561800,1596871090.561952,0.151873,-0.000270
1682,1596871091.562066,1596871091.562225,0.159025,-0.000265
1683,1596871092.562356,1596871092.562516,0.160456,-0.000290
1684,1596871093.562638,1596871093.562794,0.156164,-0.000282
1685,1596871094.562883,1596871094.563036,0.152826,-0.000246
1686,1596871095.563167,1596871095.563323,0.156403,-0.000284
1687,1596871096.563454,1596871096.563632,0.178099,-0.000287
1688,1596871097.563715,1596871097.563880,0.164986,-0.000261
1689,1596871098.563987,1596871098.564146,0.159025,-0.000272
1690,1596871099.564229,1596871099.564385,0.155926,-0.000242
1691,1596871100.564479,1596871100.564638,0.159264,-0.000250
1692,1596871101.564733,1596871101.564883,0.149727,-0.000255
1693,1596871102.565004,1596871102.565158,0.153780,-0.000271
1694,1596871103.565261,1596871103.565414,0.152826,-0.000257
1695,1596871104.565541,1596871104.565705,0.164270,-0.000279
1696,1596871105.565814,1596871105.565973,0.159502,-0.000273
1697,1596871106.566068,1596871106.566233,0.164747,-0.000254
1698,1596871107.566324,1596871107.566486,0.161171,-0.000257
1699,1596871108.566627,1596871108.566788,0.160933,-0.000303
1700,1596871109.566882,1596871109.567035,0.153303,-0.000255
1701,1596871110.567173,1596871110.567338,0.164509,-0.000291
1702,1596871111.567465,1596871111.567621,0.156403,-0.000291
1703,1596871112.567713,1596871112.567868,0.154257,-0.000249
1704,1596871113.567976,1596871113.568130,0.154018,-0.000263
1705,1596871114.568264,1596871114.568421,0.156879,-0.000288
1706,1596871115.568514,1596871115.568662,0.148058,-0.000249
1707,1596871116.568751,1596871116.568898,0.147343,-0.000237
1708,1596871117.569026,1596871117.569178,0.152826,-0.000275
1709,1596871118.569267,1596871118.569467,0.200272,-0.000241
1710,1596871119.569572,1596871119.569725,0.153065,-0.000305
1711,1596871120.569864,1596871120.570024,0.159740,-0.000292
1712,1596871121.570131,1596871121.570285,0.154734,-0.000267
1713,1596871122.570384,1596871122.570543,0.159025,-0.000254
1714,1596871123.570648,1596871123.570799,0.150919,-0.000264
1715,1596871124.570907,1596871124.571059,0.152349,-0.000259
1716,1596871125.571234,1596871125.571428,0.194788,-0.000326
1717,1596871126.571506,1596871126.571661,0.155449,-0.000272
1718,1596871127.571748,1596871127.571901,0.153065,-0.000242
1719,1596871128.572021,1596871128.572183,0.162840,-0.000273
1720,1596871129.572297,1596871129.572456,0.159740,-0.000276
1721,1596871130.572542,1596871130.572691,0.149488,-0.000245
1722,1596871131.572791,1596871131.572943,0.151396,-0.000249
1723,1596871132.573094,1596871132.573254,0.159502,-0.000303
1724,1596871133.573353,1596871133.573504,0.151157,-0.000258
1725,1596871134.573522,1596871134.573645,0.122786,-0.000170
1726,1596871135.573756,1596871135.573890,0.134230,-0.000233
1727,1596871136.573965,1596871136.574095,0.129938,-0.000210
1728,1596871137.574144,1596871137.574275,0.130653,-0.000179
1729,1596871138.574344,1596871138.574475,0.130892,-0.000200
1730,1596871139.574509,1596871139.574631,0.121593,-0.000165
1731,1596871140.574687,1596871140.574793,0.106812,-0.000177
1732,1596871141.574874,1596871141.574986,0.111341,-0.000188
1733,1596871142.575160,1596871142.575318,0.157595,-0.000286
1734,1596871143.575551,1596871143.575727,0.175714,-0.000391
1735,1596871144.575717,1596871144.575831,0.113726,-0.000166
1736,1596871145.575987,1596871145.576140,0.153542,-0.000269
1737,1596871146.576239,1596871146.576391,0.151873,-0.000252
1738,1596871147.576520,1596871147.576676,0.155210,-0.000282
1739,1596871148.576782,1596871148.576935,0.152588,-0.000262
1740,1596871149.576939,1596871149.577050,0.111341,-0.000157
1741,1596871150.577241,1596871150.577397,0.156403,-0.000302
1742,1596871151.577492,1596871151.577641,0.148773,-0.000251
1743,1596871152.577737,1596871152.577887,0.149488,-0.000245
1744,1596871153.578012,1596871153.578168,0.156641,-0.000275
1745,1596871154.578268,1596871154.578427,0.158548,-0.000257
1746,1596871155.578531,1596871155.578690,0.159264,-0.000263
1747,1596871156.578813,1596871156.578969,0.155210,-0.000282
1748,1596871157.579052,1596871157.579207,0.154257,-0.000239
1749,1596871158.579302,1596871158.579506,0.204563,-0.000249
1750,1596871159.579612,1596871159.579772,0.159502,-0.000311
1751,1596871160.579865,1596871160.580017,0.151634,-0.000252
1752,1596871161.580113,1596871161.580271,0.158548,-0.000248
1753,1596871162.580392,1596871162.580546,0.154018,-0.000279
1754,1596871163.580656,1596871163.580811,0.154734,-0.000264
1755,1596871164.580910,1596871164.581067,0.157118,-0.000254
1756,1596871165.581192,1596871165.581343,0.151396,-0.000282
1757,1596871166.581445,1596871166.581590,0.144720,-0.000253
1758,1596871167.581719,1596871167.581881,0.161409,-0.000274
1759,1596871168.581963,1596871168.582099,0.136614,-0.000244
1760,1596871169.582143,1596871169.582264,0.120878,-0.000180
1761,1596871170.582416,1596871170.582584,0.168085,-0.000273
1762,1596871171.582593,1596871171.582702,0.108957,-0.000178
1763,1596871172.582784,1596871172.582907,0.123262,-0.000190
1764,1596871173.582952,1596871173.583059,0.107288,-0.000168
1765,1596871174.583238,1596871174.583396,0.157833,-0.000286
1766,1596871175.583482,1596871175.583640,0.157833,-0.000244
1767,1596871176.583734,1596871176.583885,0.150681,-0.000252
1768,1596871177.584016,1596871177.584170,0.154018,-0.000282
1769,1596871178.584277,1596871178.584429,0.151873,-0.000261
1770,1596871179.584547,1596871179.584701,0.154018,-0.000270
1771,1596871180.584825,1596871180.584982,0.157118,-0.000278
1772,1596871181.585080,1596871181.585232,0.151634,-0.000255
1773,1596871182.585301,1596871182.585449,0.147581,-0.000221
1774,1596871183.585567,1596871183.585735,0.168324,-0.000265
1775,1596871184.585872,1596871184.586050,0.178099,-0.000306
1776,1596871185.586147,1596871185.586300,0.153542,-0.000275
1777,1596871186.586531,1596871186.586699,0.167847,-0.000384
1778,1596871187.586774,1596871187.586931,0.156403,-0.000243
1779,1596871188.587026,1596871188.587187,0.160694,-0.000252
1780,1596871189.587352,1596871189.587519,0.167131,-0.000326
1781,1596871190.587622,1596871190.587773,0.151634,-0.000269
1782,1596871191.587878,1596871191.588032,0.153542,-0.000257
1783,1596871192.588161,1596871192.588319,0.158310,-0.000282
1784,1596871193.588412,1596871193.588565,0.153303,-0.000252
1785,1596871194.588656,1596871194.588814,0.158072,-0.000244
1786,1596871195.588939,1596871195.589102,0.162840,-0.000283
1787,1596871196.589186,1596871196.589403,0.217676,-0.000246
1788,1596871197.589486,1596871197.589645,0.159025,-0.000300
1789,1596871198.589773,1596871198.589928,0.154495,-0.000288
1790,1596871199.590022,1596871199.590180,0.158072,-0.000248
1791,1596871200.590275,1596871200.590428,0.153780,-0.000253
1792,1596871201.590519,1596871201.590666,0.146866,-0.000245
1793,1596871202.590798,1596871202.590953,0.154972,-0.000278
1794,1596871203.591051,1596871203.591211,0.160456,-0.000253
1795,1596871204.591309,1596871204.591465,0.156164,-0.000258
1796,1596871205.591604,1596871205.591763,0.159264,-0.000295
1797,1596871206.591865,1596871206.592026,0.161171,-0.000261
1798,1596871207.592094,1596871207.592213,0.118256,-0.000230
1799,1596871208.592348,1596871208.592495,0.147104,-0.000253
1800,1596871209.593658,1596871209.593796,0.137806,-0.001311
