Process Image Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1427,1596870836.492993,1596870836.634435,141.441822,-0.000341
1428,1596870837.493264,1596870837.643335,150.070429,-0.000271
1429,1596870838.493532,1596870838.651999,158.467293,-0.000268
1430,1596870839.493805,1596870839.617780,123.975039,-0.000273
1431,1596870840.494076,1596870840.634898,140.822411,-0.000271
1432,1596870841.494363,1596870841.644148,149.785280,-0.000287
1433,1596870842.494635,1596870842.615352,120.717049,-0.000272
1434,1596870843.494884,1596870843.630397,135.512590,-0.000250
1435,1596870844.495180,1596870844.645523,150.342703,-0.000296
1436,1596870845.495430,1596870845.607229,111.799002,-0.000249
1437,1596870846.495708,1596870846.660859,165.151119,-0.000278
1438,1596870847.495992,1596870847.650869,154.877186,-0.000284
1439,1596870848.496231,1596870848.621108,124.876738,-0.000239
1440,1596870849.496471,1596870849.641123,144.651890,-0.000240
1441,1596870850.496759,1596870850.651309,154.550552,-0.000288
1442,1596870851.496997,1596870851.608774,111.777306,-0.000238
1443,1596870852.497257,1596870852.620646,123.389721,-0.000260
1444,1596870853.497545,1596870853.662700,165.154934,-0.000288
1445,1596870854.497796,1596870854.651770,153.974056,-0.000251
1446,1596870855.498051,1596870855.621557,123.506308,-0.000255
1447,1596870856.498350,1596870856.663384,165.033817,-0.000300
1448,1596870857.498605,1596870857.642261,143.656254,-0.000254
1449,1596870858.498860,1596870858.647284,148.423433,-0.000256
1450,1596870859.499143,1596870859.611004,111.860991,-0.000283
1451,1596870860.499457,1596870860.640742,141.284943,-0.000314
1452,1596870861.499677,1596870861.658308,158.630371,-0.000220
1453,1596870862.499958,1596870862.616379,116.421461,-0.000281
1454,1596870863.500233,1596870863.665340,165.106773,-0.000275
1455,1596870864.500473,1596870864.653109,152.636290,-0.000240
1456,1596870865.500741,1596870865.613113,112.372160,-0.000268
1457,1596870866.501020,1596870866.617152,116.132021,-0.000279
1458,1596870867.501274,1596870867.633572,132.298470,-0.000254
1459,1596870868.501545,1596870868.666717,165.171623,-0.000272
1460,1596870869.501807,1596870869.652048,150.241375,-0.000261
1461,1596870870.502079,1596870870.617678,115.599871,-0.000272
1462,1596870871.502361,1596870871.667423,165.062904,-0.000282
1463,1596870872.502690,1596870872.667798,165.107489,-0.000330
1464,1596870873.502930,1596870873.644386,141.455650,-0.000240
1465,1596870874.503207,1596870874.657131,153.923512,-0.000277
1466,1596870875.503469,1596870875.614832,111.363649,-0.000262
1467,1596870876.503746,1596870876.619544,115.797997,-0.000278
1468,1596870877.504041,1596870877.625022,120.981693,-0.000294
1469,1596870878.504311,1596870878.644723,140.412092,-0.000270
1470,1596870879.504595,1596870879.657269,152.673721,-0.000284
1471,1596870880.504893,1596870880.620515,115.621328,-0.000298
1472,1596870881.505166,1596870881.630537,125.370502,-0.000273
1473,1596870882.505465,1596870882.670528,165.063381,-0.000299
1474,1596870883.505797,1596870883.671103,165.305614,-0.000332
1475,1596870884.506038,1596870884.661819,155.781031,-0.000241
1476,1596870885.506321,1596870885.619916,113.594770,-0.000283
1477,1596870886.506599,1596870886.630624,124.025106,-0.000278
1478,1596870887.506881,1596870887.671974,165.093184,-0.000282
1479,1596870888.507153,1596870888.647147,139.994621,-0.000272
1480,1596870889.507425,1596870889.654226,146.801233,-0.000272
1481,1596870890.507693,1596870890.662989,155.295610,-0.000268
1482,1596870891.507965,1596870891.617115,109.149456,-0.000272
1483,1596870892.508240,1596870892.621023,112.782240,-0.000275
1484,1596870893.508490,1596870893.632455,123.965502,-0.000249
1485,1596870894.508778,1596870894.649426,140.647888,-0.000288
1486,1596870895.509101,1596870895.657640,148.539066,-0.000323
1487,1596870896.509467,1596870896.622660,113.192558,-0.000366
1488,1596870897.509652,1596870897.627681,118.028641,-0.000185
1489,1596870898.509961,1596870898.644038,134.077072,-0.000309
1490,1596870899.510243,1596870899.648023,137.780666,-0.000282
1491,1596870900.510482,1596870900.663088,152.606010,-0.000239
1492,1596870901.510906,1596870901.625083,114.176273,-0.000425
1493,1596870902.511146,1596870902.629645,118.499517,-0.000239
1494,1596870903.511414,1596870903.648595,137.180328,-0.000268
1495,1596870904.511658,1596870904.655606,143.947601,-0.000244
1496,1596870905.511930,1596870905.664469,152.539253,-0.000272
1497,1596870906.512198,1596870906.622672,110.473394,-0.000268
1498,1596870907.512461,1596870907.629646,117.184877,-0.000263
1499,1596870908.512717,1596870908.632959,120.242596,-0.000255
1500,1596870909.512989,1596870909.644507,131.518364,-0.000272
1501,1596870910.513255,1596870910.655975,142.720222,-0.000266
1502,1596870911.513525,1596870911.664695,151.169777,-0.000270
1503,1596870912.513773,1596870912.623592,109.818935,-0.000248
1504,1596870913.514002,1596870913.650852,136.850357,-0.000229
1505,1596870914.514276,1596870914.660123,145.846844,-0.000274
1506,1596870915.514514,1596870915.624000,109.485388,-0.000239
1507,1596870916.514753,1596870916.638405,123.651743,-0.000239
1508,1596870917.515064,1596870917.680268,165.204287,-0.000310
1509,1596870918.515311,1596870918.657172,141.860723,-0.000247
1510,1596870919.515568,1596870919.666209,150.641441,-0.000257
1511,1596870920.515858,1596870920.670819,154.961109,-0.000290
1512,1596870921.516103,1596870921.674568,158.465862,-0.000245
1513,1596870922.516423,1596870922.633289,116.865635,-0.000321
1514,1596870923.516705,1596870923.681784,165.079594,-0.000281
1515,1596870924.516967,1596870924.671356,154.388666,-0.000263
1516,1596870925.517385,1596870925.625742,108.356953,-0.000418
1517,1596870926.517638,1596870926.636979,119.340181,-0.000253
1518,1596870927.517919,1596870927.683013,165.094376,-0.000280
1519,1596870928.518177,1596870928.666950,148.773670,-0.000258
1520,1596870929.518667,1596870929.676508,157.841206,-0.000490
1521,1596870930.518817,1596870930.630985,112.167835,-0.000151
1522,1596870931.519078,1596870931.637147,118.068695,-0.000261
1523,1596870932.519336,1596870932.657627,138.291597,-0.000258
1524,1596870933.519630,1596870933.667764,148.134232,-0.000294
1525,1596870934.519950,1596870934.677551,157.600641,-0.000320
1526,1596870935.520211,1596870935.638081,117.869377,-0.000261
1527,1596870936.520471,1596870936.653193,132.721663,-0.000260
1528,1596870937.520748,1596870937.663270,142.522335,-0.000276
1529,1596870938.521018,1596870938.673868,152.850389,-0.000270
1530,1596870939.521286,1596870939.678510,157.223701,-0.000268
1531,1596870940.521547,1596870940.637338,115.791082,-0.000261
1532,1596870941.521836,1596870941.658818,136.982203,-0.000289
1533,1596870942.522095,1596870942.668970,146.874428,-0.000259
1534,1596870943.522355,1596870943.687559,165.204763,-0.000259
1535,1596870944.522644,1596870944.634468,111.823797,-0.000289
1536,1596870945.522905,1596870945.644476,121.571064,-0.000261
1537,1596870946.523165,1596870946.657378,134.212732,-0.000260
1538,1596870947.523444,1596870947.669879,146.435738,-0.000279
1539,1596870948.523703,1596870948.679794,156.091213,-0.000259
1540,1596870949.523972,1596870949.639547,115.575075,-0.000269
1541,1596870950.524253,1596870950.655054,130.800724,-0.000281
1542,1596870951.524521,1596870951.689629,165.108442,-0.000268
1543,1596870952.524794,1596870952.668489,143.695593,-0.000273
1544,1596870953.525068,1596870953.690220,165.152073,-0.000274
1545,1596870954.525344,1596870954.635837,110.492945,-0.000276
1546,1596870955.525606,1596870955.647692,122.085333,-0.000262
1547,1596870956.525895,1596870956.660063,134.167910,-0.000289
1548,1596870957.526163,1596870957.671078,144.914389,-0.000268
1549,1596870958.526430,1596870958.679318,152.888536,-0.000267
1550,1596870959.526728,1596870959.636441,109.713316,-0.000298
1551,1596870960.526989,1596870960.655016,128.026962,-0.000261
1552,1596870961.527265,1596870961.661629,134.364843,-0.000276
1553,1596870962.527565,1596870962.670181,142.616272,-0.000300
1554,1596870963.527831,1596870963.680168,152.337074,-0.000266
1555,1596870964.528162,1596870964.647374,119.212389,-0.000331
1556,1596870965.528419,1596870965.651603,123.184204,-0.000257
1557,1596870966.528687,1596870966.661621,132.933855,-0.000268
1558,1596870967.528963,1596870967.677380,148.416996,-0.000276
1559,1596870968.529242,1596870968.639716,110.473633,-0.000279
1560,1596870969.529543,1596870969.652691,123.148203,-0.000301
1561,1596870970.529804,1596870970.694974,165.169954,-0.000261
1562,1596870971.530079,1596870971.677926,147.846699,-0.000275
1563,1596870972.530359,1596870972.681678,151.318550,-0.000280
1564,1596870973.530605,1596870973.645602,114.997387,-0.000246
1565,1596870974.530890,1596870974.653441,122.551441,-0.000285
1566,1596870975.531152,1596870975.665636,134.483576,-0.000262
1567,1596870976.531451,1596870976.682229,150.778055,-0.000299
1568,1596870977.531724,1596870977.696195,164.470434,-0.000273
1569,1596870978.531968,1596870978.652392,120.424032,-0.000243
1570,1596870979.532219,1596870979.660455,128.235817,-0.000251
1571,1596870980.532518,1596870980.697696,165.178299,-0.000299
1572,1596870981.532778,1596870981.679358,146.579266,-0.000260
1573,1596870982.533042,1596870982.683601,150.559187,-0.000264
1574,1596870983.533233,1596870983.616350,83.116531,-0.000191
1575,1596870984.533419,1596870984.616246,82.827806,-0.000185
1576,1596870985.533595,1596870985.616449,82.854271,-0.000176
1577,1596870986.534040,1596870986.640077,106.036425,-0.000446
1578,1596870987.534276,1596870987.652891,118.615627,-0.000235
1579,1596870988.534561,1596870988.665221,130.660772,-0.000285
1580,1596870989.534914,1596870989.676769,141.855001,-0.000354
1581,1596870990.535164,1596870990.682775,147.611380,-0.000250
1582,1596870991.535424,1596870991.687416,151.991844,-0.000260
1583,1596870992.535736,1596870992.657848,122.112036,-0.000312
1584,1596870993.535988,1596870993.660486,124.498367,-0.000252
1585,1596870994.536264,1596870994.668018,131.754160,-0.000276
1586,1596870995.536532,1596870995.672982,136.450768,-0.000268
1587,1596870996.536824,1596870996.681360,144.536018,-0.000293
1588,1596870997.537095,1596870997.646088,108.993053,-0.000271
1589,1596870998.537389,1596870998.705796,168.406487,-0.000294
1590,1596870999.537663,1596870999.675062,137.399912,-0.000273
1591,1596871000.537924,1596871000.699945,162.020445,-0.000262
1592,1596871001.538242,1596871001.668858,130.616188,-0.000318
1593,1596871002.538492,1596871002.675101,136.609316,-0.000250
1594,1596871003.538775,1596871003.686961,148.185492,-0.000283
1595,1596871004.539045,1596871004.695600,156.554937,-0.000270
1596,1596871005.539321,1596871005.661933,122.612476,-0.000276
1597,1596871006.539662,1596871006.667782,128.119469,-0.000341
1598,1596871007.539923,1596871007.688068,148.144722,-0.000261
1599,1596871008.540221,1596871008.651892,111.671209,-0.000298
1600,1596871009.540504,1596871009.668920,128.415346,-0.000283
1601,1596871010.540703,1596871010.625109,84.406614,-0.000198
1602,1596871011.541024,1596871011.698396,157.371998,-0.000321
1603,1596871012.541266,1596871012.659142,117.876768,-0.000242
1604,1596871013.541544,1596871013.668672,127.128124,-0.000278
1605,1596871014.541848,1596871014.683869,142.020226,-0.000305
1606,1596871015.542116,1596871015.703972,161.855459,-0.000268
1607,1596871016.542375,1596871016.664279,121.903419,-0.000259
1608,1596871017.542681,1596871017.675412,132.730722,-0.000306
1609,1596871018.542970,1596871018.689219,146.249771,-0.000289
1610,1596871019.543280,1596871019.701368,158.087730,-0.000310
1611,1596871020.543530,1596871020.655269,111.739635,-0.000249
1612,1596871021.543786,1596871021.664454,120.667696,-0.000257
1613,1596871022.544044,1596871022.679967,135.922909,-0.000258
1614,1596871023.544337,1596871023.687981,143.643856,-0.000293
1615,1596871024.544594,1596871024.693586,148.992062,-0.000257
1616,1596871025.544855,1596871025.702198,157.342434,-0.000262
1617,1596871026.545148,1596871026.656954,111.805916,-0.000293
1618,1596871027.545392,1596871027.674870,129.478455,-0.000243
1619,1596871028.545641,1596871028.695767,150.125504,-0.000249
1620,1596871029.545940,1596871029.659758,113.818169,-0.000299
1621,1596871030.546210,1596871030.669726,123.516560,-0.000270
1622,1596871031.546461,1596871031.686827,140.365839,-0.000251
1623,1596871032.546762,1596871032.656412,109.649897,-0.000301
1624,1596871033.547021,1596871033.712179,165.158033,-0.000259
1625,1596871034.547287,1596871034.701591,154.304028,-0.000267
1626,1596871035.547589,1596871035.666939,119.349718,-0.000302
1627,1596871036.547917,1596871036.713511,165.593624,-0.000328
1628,1596871037.548062,1596871037.630908,82.845926,-0.000145
1629,1596871038.548425,1596871038.666140,117.714643,-0.000363
1630,1596871039.548705,1596871039.677562,128.856421,-0.000280
1631,1596871040.548953,1596871040.692472,143.519640,-0.000247
1632,1596871041.549251,1596871041.700569,151.318312,-0.000298
1633,1596871042.549588,1596871042.712708,163.119793,-0.000337
1634,1596871043.549853,1596871043.682516,132.663488,-0.000265
1635,1596871044.550135,1596871044.692938,142.802954,-0.000282
1636,1596871045.550382,1596871045.700120,149.738073,-0.000247
1637,1596871046.550668,1596871046.708116,157.448053,-0.000286
1638,1596871047.550936,1596871047.669376,118.439436,-0.000268
1639,1596871048.551280,1596871048.716242,164.962053,-0.000344
1640,1596871049.551439,1596871049.692347,140.907526,-0.000159
1641,1596871050.551724,1596871050.706543,154.819012,-0.000285
1642,1596871051.551984,1596871051.671767,119.783163,-0.000260
1643,1596871052.552209,1596871052.679052,126.843691,-0.000225
1644,1596871053.552473,1596871053.691981,139.508009,-0.000265
1645,1596871054.552731,1596871054.709264,156.533003,-0.000258
1646,1596871055.552994,1596871055.669564,116.569519,-0.000263
1647,1596871056.553284,1596871056.676656,123.372078,-0.000290
1648,1596871057.553534,1596871057.718739,165.205479,-0.000250
1649,1596871058.553798,1596871058.704833,151.034594,-0.000264
1650,1596871059.554083,1596871059.665117,111.033678,-0.000285
1651,1596871060.554319,1596871060.675163,120.843887,-0.000236
1652,1596871061.554566,1596871061.684587,130.020857,-0.000248
1653,1596871062.554836,1596871062.690403,135.566235,-0.000270
1654,1596871063.555105,1596871063.700622,145.516872,-0.000269
1655,1596871064.555367,1596871064.667171,111.804485,-0.000262
1656,1596871065.555648,1596871065.676020,120.371580,-0.000281
1657,1596871066.555908,1596871066.690912,135.004044,-0.000260
1658,1596871067.556140,1596871067.703830,147.689819,-0.000232
1659,1596871068.556412,1596871068.668364,111.951351,-0.000272
1660,1596871069.556683,1596871069.690664,133.980274,-0.000271
1661,1596871070.556941,1596871070.707549,150.607824,-0.000257
1662,1596871071.557217,1596871071.671663,114.445210,-0.000277
1663,1596871072.557483,1596871072.676047,118.564129,-0.000266
1664,1596871073.557674,1596871073.641040,83.365202,-0.000191
1665,1596871074.557976,1596871074.641558,83.582401,-0.000301
1666,1596871075.558132,1596871075.640974,82.841635,-0.000156
1667,1596871076.558316,1596871076.641369,83.052635,-0.000184
1668,1596871077.558490,1596871077.641441,82.950830,-0.000174
1669,1596871078.558688,1596871078.642219,83.530903,-0.000198
1670,1596871079.558883,1596871079.641925,83.042145,-0.000196
1671,1596871080.559104,1596871080.642094,82.989931,-0.000221
1672,1596871081.559293,1596871081.642341,83.047628,-0.000189
1673,1596871082.559524,1596871082.642185,82.661390,-0.000231
1674,1596871083.559952,1596871083.642895,82.942724,-0.000428
1675,1596871084.560136,1596871084.693307,133.170843,-0.000184
1676,1596871085.560546,1596871085.654147,93.600512,-0.000410
1677,1596871086.560736,1596871086.643713,82.976103,-0.000190
1678,1596871087.560971,1596871087.643883,82.911253,-0.000235
1679,1596871088.561408,1596871088.693772,132.364511,-0.000437
1680,1596871089.561674,1596871089.710272,148.597240,-0.000267
1681,1596871090.561923,1596871090.677045,115.121841,-0.000248
1682,1596871091.562194,1596871091.694061,131.866693,-0.000272
1683,1596871092.562483,1596871092.711030,148.547173,-0.000288
1684,1596871093.562761,1596871093.721025,158.264637,-0.000278
1685,1596871094.563003,1596871094.689454,126.450777,-0.000242
1686,1596871095.563294,1596871095.706320,143.026114,-0.000291
1687,1596871096.563599,1596871096.710309,146.710634,-0.000305
1688,1596871097.563846,1596871097.726784,162.938356,-0.000247
1689,1596871098.564111,1596871098.685487,121.375322,-0.000266
1690,1596871099.564351,1596871099.692749,128.397465,-0.000240
1691,1596871100.564605,1596871100.700272,135.667086,-0.000254
1692,1596871101.564851,1596871101.711676,146.825075,-0.000246
1693,1596871102.565125,1596871102.676733,111.608028,-0.000273
1694,1596871103.565381,1596871103.682548,117.167234,-0.000256
1695,1596871104.565671,1596871104.690779,125.107765,-0.000291
1696,1596871105.565944,1596871105.705928,139.984608,-0.000272
1697,1596871106.566199,1596871106.712762,146.562576,-0.000255
1698,1596871107.566451,1596871107.679281,112.829685,-0.000252
1699,1596871108.566755,1596871108.685981,119.225979,-0.000304
1700,1596871109.567003,1596871109.732342,165.338993,-0.000248
1701,1596871110.567308,1596871110.711591,144.282103,-0.000305
1702,1596871111.567587,1596871111.716893,149.305344,-0.000279
1703,1596871112.567835,1596871112.724797,156.962395,-0.000247
1704,1596871113.568098,1596871113.679640,111.541271,-0.000264
1705,1596871114.568385,1596871114.686975,118.590355,-0.000287
1706,1596871115.568628,1596871115.703224,134.596109,-0.000242
1707,1596871116.568865,1596871116.717372,148.507357,-0.000237
1708,1596871117.569145,1596871117.727575,158.429623,-0.000281
1709,1596871118.569435,1596871118.685219,115.783930,-0.000290
1710,1596871119.569692,1596871119.693730,124.037743,-0.000257
1711,1596871120.569991,1596871120.698676,128.684998,-0.000299
1712,1596871121.570252,1596871121.708079,137.827396,-0.000261
1713,1596871122.570508,1596871122.716908,146.399021,-0.000257
1714,1596871123.570766,1596871123.680710,109.944344,-0.000257
1715,1596871124.571028,1596871124.685527,114.499331,-0.000262
1716,1596871125.571392,1596871125.696233,124.840975,-0.000364
1717,1596871126.571627,1596871126.708641,137.013912,-0.000236
1718,1596871127.571867,1596871127.723877,152.009487,-0.000240
1719,1596871128.572152,1596871128.685814,113.662004,-0.000285
1720,1596871129.572424,1596871129.699141,126.716614,-0.000272
1721,1596871130.572658,1596871130.717998,145.340204,-0.000234
1722,1596871131.572909,1596871131.686257,113.348246,-0.000251
1723,1596871132.573221,1596871132.738288,165.067434,-0.000312
1724,1596871133.573468,1596871133.683681,110.213757,-0.000247
1725,1596871134.573610,1596871134.656627,83.017349,-0.000142
1726,1596871135.573859,1596871135.656661,82.801819,-0.000249
1727,1596871136.574059,1596871136.656897,82.838058,-0.000201
1728,1596871137.574240,1596871137.657029,82.788944,-0.000180
1729,1596871138.574441,1596871138.657200,82.758904,-0.000201
1730,1596871139.574597,1596871139.657431,82.834005,-0.000156
1731,1596871140.574763,1596871140.657597,82.834482,-0.000165
1732,1596871141.574953,1596871141.657788,82.834959,-0.000190
1733,1596871142.575284,1596871142.700126,124.842405,-0.000331
1734,1596871143.575692,1596871143.741464,165.771246,-0.000408
1735,1596871144.575796,1596871144.658641,82.845688,-0.000103
1736,1596871145.576107,1596871145.736131,160.024405,-0.000311
1737,1596871146.576358,1596871146.711156,134.797573,-0.000252
1738,1596871147.576644,1596871147.688064,111.419678,-0.000286
1739,1596871148.576902,1596871148.741991,165.089369,-0.000258
1740,1596871149.577019,1596871149.659788,82.768917,-0.000117
1741,1596871150.577366,1596871150.688407,111.041069,-0.000347
1742,1596871151.577609,1596871151.711741,134.132624,-0.000242
1743,1596871152.577852,1596871152.726882,149.029255,-0.000244
1744,1596871153.578136,1596871153.689681,111.544371,-0.000284
1745,1596871154.578394,1596871154.707195,128.801346,-0.000257
1746,1596871155.578654,1596871155.722267,143.612623,-0.000261
1747,1596871156.578936,1596871156.736756,157.820463,-0.000282
1748,1596871157.579174,1596871157.707572,128.397942,-0.000238
1749,1596871158.579474,1596871158.715862,136.388302,-0.000300
1750,1596871159.579740,1596871159.727809,148.068905,-0.000266
1751,1596871160.579982,1596871160.737920,157.938242,-0.000242
1752,1596871161.580238,1596871161.692790,112.552166,-0.000256
1753,1596871162.580514,1596871162.700429,119.915485,-0.000276
1754,1596871163.580777,1596871163.705706,124.928713,-0.000263
1755,1596871164.581034,1596871164.726951,145.916700,-0.000257
1756,1596871165.581311,1596871165.740283,158.972979,-0.000276
1757,1596871166.581551,1596871166.664452,82.901239,-0.000241
1758,1596871167.581847,1596871167.747343,165.496111,-0.000296
1759,1596871168.582070,1596871168.664863,82.793474,-0.000223
1760,1596871169.582229,1596871169.665043,82.814693,-0.000159
1761,1596871170.582555,1596871170.699056,116.501093,-0.000326
1762,1596871171.582669,1596871171.665481,82.812071,-0.000114
1763,1596871172.582873,1596871172.665663,82.789898,-0.000204
1764,1596871173.583025,1596871173.665832,82.806110,-0.000153
1765,1596871174.583364,1596871174.694838,111.473322,-0.000339
1766,1596871175.583606,1596871175.704802,121.195555,-0.000242
1767,1596871176.583851,1596871176.731189,147.338152,-0.000245
1768,1596871177.584136,1596871177.744942,160.806417,-0.000285
1769,1596871178.584397,1596871178.715184,130.787373,-0.000261
1770,1596871179.584668,1596871179.730308,145.639896,-0.000272
1771,1596871180.584951,1596871180.740346,155.395031,-0.000283
1772,1596871181.585199,1596871181.700670,115.471125,-0.000248
1773,1596871182.585416,1596871182.710761,125.344992,-0.000216
1774,1596871183.585702,1596871183.735846,150.144100,-0.000286
1775,1596871184.586013,1596871184.741374,155.360222,-0.000312
1776,1596871185.586267,1596871185.716730,130.463123,-0.000254
1777,1596871186.586667,1596871186.736865,150.197506,-0.000400
1778,1596871187.586898,1596871187.743228,156.330109,-0.000230
1779,1596871188.587153,1596871188.699029,111.876726,-0.000255
1780,1596871189.587487,1596871189.715016,127.528429,-0.000335
1781,1596871190.587741,1596871190.731817,144.076586,-0.000254
1782,1596871191.587997,1596871191.741939,153.941631,-0.000257
1783,1596871192.588285,1596871192.701301,113.016129,-0.000287
1784,1596871193.588530,1596871193.718363,129.833698,-0.000245
1785,1596871194.588783,1596871194.727322,138.538837,-0.000253
1786,1596871195.589065,1596871195.741748,152.682781,-0.000283
1787,1596871196.589310,1596871196.747582,158.272028,-0.000245
1788,1596871197.589611,1596871197.709880,120.269060,-0.000301
1789,1596871198.589895,1596871198.728665,138.769865,-0.000283
1790,1596871199.590145,1596871199.742983,152.838230,-0.000250
1791,1596871200.590397,1596871200.752599,162.202835,-0.000252
1792,1596871201.590634,1596871201.723755,133.120775,-0.000237
1793,1596871202.590922,1596871202.743371,152.448177,-0.000288
1794,1596871203.591178,1596871203.708605,117.427349,-0.000256
1795,1596871204.591431,1596871204.733990,142.558336,-0.000253
1796,1596871205.591729,1596871205.748765,157.036781,-0.000297
1797,1596871206.591992,1596871206.714006,122.013330,-0.000264
1798,1596871207.592177,1596871207.675142,82.965374,-0.000184
1799,1596871208.592460,1596871208.675338,82.877398,-0.000284
1800,1596871209.593949,1596871209.676908,82.959652,-0.001488
