Sequencer Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1427,1596870836.492644,1596870836.492798,0.154257,-0.000309
1428,1596870837.492943,1596870837.493072,0.129223,-0.000299
1429,1596870838.493216,1596870838.493345,0.129223,-0.000273
1430,1596870839.493490,1596870839.493614,0.124454,-0.000274
1431,1596870840.493761,1596870840.493890,0.129223,-0.000272
1432,1596870841.494033,1596870841.494163,0.130177,-0.000272
1433,1596870842.494307,1596870842.494438,0.130653,-0.000274
1434,1596870843.494576,1596870843.494694,0.118017,-0.000269
1435,1596870844.494844,1596870844.494980,0.135422,-0.000268
1436,1596870845.495121,1596870845.495238,0.116825,-0.000277
1437,1596870846.495392,1596870846.495516,0.124454,-0.000271
1438,1596870847.495667,1596870847.495795,0.128746,-0.000275
1439,1596870848.495932,1596870848.496042,0.109673,-0.000265
1440,1596870849.496177,1596870849.496291,0.113964,-0.000246
1441,1596870850.496440,1596870850.496568,0.128031,-0.000262
1442,1596870851.496702,1596870851.496812,0.110149,-0.000262
1443,1596870852.496949,1596870852.497065,0.115395,-0.000248
1444,1596870853.497215,1596870853.497349,0.133276,-0.000266
1445,1596870854.497487,1596870854.497610,0.123024,-0.000272
1446,1596870855.497746,1596870855.497860,0.114441,-0.000258
1447,1596870856.498025,1596870856.498155,0.129938,-0.000279
1448,1596870857.498292,1596870857.498410,0.118732,-0.000267
1449,1596870858.498550,1596870858.498669,0.118494,-0.000258
1450,1596870859.498816,1596870859.498945,0.128984,-0.000266
1451,1596870860.499082,1596870860.499197,0.114441,-0.000266
1452,1596870861.499331,1596870861.499486,0.154972,-0.000249
1453,1596870862.499627,1596870862.499752,0.124931,-0.000296
1454,1596870863.499915,1596870863.500039,0.123739,-0.000288
1455,1596870864.500175,1596870864.500289,0.113726,-0.000260
1456,1596870865.500428,1596870865.500556,0.128031,-0.000253
1457,1596870866.500701,1596870866.500829,0.128031,-0.000273
1458,1596870867.500972,1596870867.501089,0.116587,-0.000271
1459,1596870868.501233,1596870868.501359,0.125885,-0.000261
1460,1596870869.501496,1596870869.501615,0.118971,-0.000263
1461,1596870870.501758,1596870870.501885,0.127316,-0.000262
1462,1596870871.502038,1596870871.502170,0.132084,-0.000280
1463,1596870872.502339,1596870872.502492,0.152826,-0.000301
1464,1596870873.502627,1596870873.502746,0.118732,-0.000288
1465,1596870874.502889,1596870874.503013,0.123978,-0.000262
1466,1596870875.503152,1596870875.503279,0.127316,-0.000262
1467,1596870876.503425,1596870876.503555,0.130653,-0.000273
1468,1596870877.503710,1596870877.503842,0.132561,-0.000285
1469,1596870878.503987,1596870878.504119,0.131607,-0.000278
1470,1596870879.504268,1596870879.504399,0.130177,-0.000281
1471,1596870880.504549,1596870880.504699,0.150204,-0.000280
1472,1596870881.504840,1596870881.504968,0.128508,-0.000291
1473,1596870882.505130,1596870882.505265,0.135183,-0.000290
1474,1596870883.505418,1596870883.505575,0.157595,-0.000288
1475,1596870884.505726,1596870884.505855,0.128746,-0.000308
1476,1596870885.505999,1596870885.506127,0.127792,-0.000273
1477,1596870886.506273,1596870886.506408,0.135422,-0.000274
1478,1596870887.506570,1596870887.506695,0.124931,-0.000297
1479,1596870888.506841,1596870888.506967,0.125885,-0.000272
1480,1596870889.507110,1596870889.507235,0.125170,-0.000268
1481,1596870890.507376,1596870890.507503,0.127554,-0.000266
1482,1596870891.507647,1596870891.507778,0.131369,-0.000271
1483,1596870892.507923,1596870892.508048,0.124931,-0.000276
1484,1596870893.508184,1596870893.508308,0.123501,-0.000261
1485,1596870894.508451,1596870894.508580,0.129461,-0.000267
1486,1596870895.508732,1596870895.508879,0.147104,-0.000281
1487,1596870896.509025,1596870896.509152,0.126839,-0.000294
1488,1596870897.509298,1596870897.509467,0.169277,-0.000273
1489,1596870898.509613,1596870898.509762,0.149012,-0.000314
1490,1596870899.509913,1596870899.510044,0.130892,-0.000301
1491,1596870900.510184,1596870900.510295,0.111818,-0.000270
1492,1596870901.510467,1596870901.510665,0.197887,-0.000284
1493,1596870902.510821,1596870902.510953,0.132322,-0.000354
1494,1596870903.511102,1596870903.511224,0.121593,-0.000282
1495,1596870904.511354,1596870904.511473,0.119686,-0.000251
1496,1596870905.511612,1596870905.511741,0.128508,-0.000259
1497,1596870906.511882,1596870906.512007,0.125170,-0.000270
1498,1596870907.512150,1596870907.512273,0.123262,-0.000268
1499,1596870908.512417,1596870908.512533,0.116110,-0.000267
1500,1596870909.512673,1596870909.512800,0.127077,-0.000256
1501,1596870910.512945,1596870910.513067,0.122070,-0.000272
1502,1596870911.513209,1596870911.513336,0.127316,-0.000264
1503,1596870912.513472,1596870912.513585,0.113010,-0.000263
1504,1596870913.513719,1596870913.513829,0.109196,-0.000247
1505,1596870914.513970,1596870914.514091,0.121117,-0.000251
1506,1596870915.514221,1596870915.514325,0.104189,-0.000251
1507,1596870916.514457,1596870916.514563,0.106096,-0.000235
1508,1596870917.514729,1596870917.514865,0.135899,-0.000273
1509,1596870918.515001,1596870918.515122,0.121832,-0.000272
1510,1596870919.515264,1596870919.515379,0.115156,-0.000263
1511,1596870920.515523,1596870920.515658,0.134230,-0.000260
1512,1596870921.515791,1596870921.515914,0.123501,-0.000268
1513,1596870922.516063,1596870922.516217,0.154495,-0.000272
1514,1596870923.516376,1596870923.516501,0.125408,-0.000313
1515,1596870924.516646,1596870924.516779,0.132799,-0.000270
1516,1596870925.517006,1596870925.517161,0.154972,-0.000360
1517,1596870926.517315,1596870926.517448,0.133276,-0.000309
1518,1596870927.517604,1596870927.517733,0.129461,-0.000288
1519,1596870928.517870,1596870928.517990,0.119448,-0.000267
1520,1596870929.518167,1596870929.518360,0.192642,-0.000297
1521,1596870930.518507,1596870930.518630,0.122786,-0.000340
1522,1596870931.518768,1596870931.518882,0.113964,-0.000261
1523,1596870932.519031,1596870932.519150,0.118494,-0.000263
1524,1596870933.519287,1596870933.519449,0.162125,-0.000256
1525,1596870934.519596,1596870934.519761,0.165462,-0.000309
1526,1596870935.519901,1596870935.520024,0.122786,-0.000305
1527,1596870936.520166,1596870936.520290,0.124216,-0.000265
1528,1596870937.520436,1596870937.520561,0.124693,-0.000270
1529,1596870938.520702,1596870938.520828,0.125170,-0.000267
1530,1596870939.520976,1596870939.521101,0.125170,-0.000273
1531,1596870940.521239,1596870940.521355,0.116110,-0.000263
1532,1596870941.521505,1596870941.521644,0.138760,-0.000266
1533,1596870942.521777,1596870942.521901,0.124216,-0.000272
1534,1596870943.522043,1596870943.522165,0.121593,-0.000267
1535,1596870944.522316,1596870944.522448,0.132084,-0.000273
1536,1596870945.522591,1596870945.522714,0.123024,-0.000275
1537,1596870946.522855,1596870946.522975,0.120401,-0.000264
1538,1596870947.523123,1596870947.523251,0.128269,-0.000268
1539,1596870948.523393,1596870948.523518,0.124931,-0.000270
1540,1596870949.523665,1596870949.523788,0.122786,-0.000272
1541,1596870950.523938,1596870950.524065,0.127554,-0.000273
1542,1596870951.524200,1596870951.524331,0.130892,-0.000263
1543,1596870952.524477,1596870952.524607,0.129938,-0.000276
1544,1596870953.524743,1596870953.524874,0.130653,-0.000266
1545,1596870954.525016,1596870954.525145,0.129223,-0.000273
1546,1596870955.525291,1596870955.525422,0.130653,-0.000276
1547,1596870956.525565,1596870956.525696,0.130892,-0.000274
1548,1596870957.525842,1596870957.525973,0.131130,-0.000277
1549,1596870958.526119,1596870958.526245,0.125408,-0.000278
1550,1596870959.526399,1596870959.526531,0.132561,-0.000279
1551,1596870960.526678,1596870960.526801,0.122547,-0.000279
1552,1596870961.526947,1596870961.527079,0.131845,-0.000269
1553,1596870962.527235,1596870962.527369,0.134230,-0.000288
1554,1596870963.527515,1596870963.527638,0.122786,-0.000280
1555,1596870964.527819,1596870964.527959,0.140429,-0.000304
1556,1596870965.528105,1596870965.528230,0.125408,-0.000286
1557,1596870966.528376,1596870966.528502,0.126600,-0.000271
1558,1596870967.528647,1596870967.528776,0.128746,-0.000271
1559,1596870968.528925,1596870968.529050,0.124454,-0.000278
1560,1596870969.529188,1596870969.529297,0.108719,-0.000263
1561,1596870970.529504,1596870970.529625,0.120640,-0.000316
1562,1596870971.529762,1596870971.529887,0.125408,-0.000258
1563,1596870972.530028,1596870972.530156,0.127554,-0.000266
1564,1596870973.530301,1596870973.530422,0.121355,-0.000273
1565,1596870974.530566,1596870974.530694,0.127792,-0.000265
1566,1596870975.530834,1596870975.530958,0.124216,-0.000268
1567,1596870976.531107,1596870976.531248,0.140667,-0.000274
1568,1596870977.531391,1596870977.531524,0.133038,-0.000283
1569,1596870978.531665,1596870978.531776,0.110865,-0.000274
1570,1596870979.531917,1596870979.532030,0.113726,-0.000252
1571,1596870980.532186,1596870980.532322,0.135899,-0.000269
1572,1596870981.532459,1596870981.532585,0.126600,-0.000273
1573,1596870982.532729,1596870982.532850,0.121593,-0.000270
1574,1596870983.532986,1596870983.533088,0.102282,-0.000257
1575,1596870984.533188,1596870984.533287,0.098467,-0.000202
1576,1596870985.533380,1596870985.533470,0.090361,-0.000192
1577,1596870986.533624,1596870986.533792,0.168324,-0.000244
1578,1596870987.533947,1596870987.534086,0.138998,-0.000323
1579,1596870988.534234,1596870988.534364,0.129938,-0.000287
1580,1596870989.534527,1596870989.534681,0.153780,-0.000293
1581,1596870990.534836,1596870990.534964,0.128031,-0.000309
1582,1596870991.535107,1596870991.535238,0.131130,-0.000271
1583,1596870992.535387,1596870992.535537,0.149965,-0.000280
1584,1596870993.535679,1596870993.535802,0.123262,-0.000292
1585,1596870994.535943,1596870994.536069,0.126600,-0.000263
1586,1596870995.536205,1596870995.536333,0.127792,-0.000262
1587,1596870996.536478,1596870996.536623,0.145674,-0.000273
1588,1596870997.536766,1596870997.536896,0.129938,-0.000288
1589,1596870998.537040,1596870998.537190,0.149488,-0.000274
1590,1596870999.537338,1596870999.537470,0.131607,-0.000298
1591,1596871000.537611,1596871000.537735,0.123739,-0.000273
1592,1596871001.537884,1596871001.538035,0.150919,-0.000273
1593,1596871002.538167,1596871002.538296,0.128269,-0.000283
1594,1596871003.538440,1596871003.538580,0.139475,-0.000273
1595,1596871004.538717,1596871004.538850,0.133038,-0.000277
1596,1596871005.538989,1596871005.539128,0.138760,-0.000272
1597,1596871006.539272,1596871006.539470,0.198603,-0.000282
1598,1596871007.539609,1596871007.539740,0.130653,-0.000338
1599,1596871008.539880,1596871008.540030,0.149250,-0.000271
1600,1596871009.540171,1596871009.540313,0.141859,-0.000291
1601,1596871010.540429,1596871010.540549,0.120640,-0.000258
1602,1596871011.540684,1596871011.540823,0.138283,-0.000256
1603,1596871012.540955,1596871012.541078,0.123024,-0.000271
1604,1596871013.541215,1596871013.541359,0.143290,-0.000261
1605,1596871014.541508,1596871014.541650,0.142097,-0.000293
1606,1596871015.541791,1596871015.541921,0.130177,-0.000283
1607,1596871016.542062,1596871016.542187,0.124931,-0.000271
1608,1596871017.542341,1596871017.542484,0.143051,-0.000278
1609,1596871018.542636,1596871018.542777,0.141382,-0.000295
1610,1596871019.542933,1596871019.543078,0.145435,-0.000297
1611,1596871020.543214,1596871020.543347,0.133276,-0.000281
1612,1596871021.543483,1596871021.543603,0.120163,-0.000269
1613,1596871022.543738,1596871022.543854,0.116348,-0.000254
1614,1596871023.543997,1596871023.544143,0.146151,-0.000259
1615,1596871024.544284,1596871024.544405,0.120163,-0.000288
1616,1596871025.544544,1596871025.544664,0.120640,-0.000259
1617,1596871026.544814,1596871026.544944,0.129700,-0.000270
1618,1596871027.545084,1596871027.545205,0.121355,-0.000270
1619,1596871028.545344,1596871028.545459,0.114918,-0.000261
1620,1596871029.545605,1596871029.545741,0.135422,-0.000261
1621,1596871030.545882,1596871030.546008,0.126839,-0.000276
1622,1596871031.546142,1596871031.546265,0.123024,-0.000261
1623,1596871032.546416,1596871032.546554,0.138521,-0.000274
1624,1596871033.546713,1596871033.546841,0.128508,-0.000297
1625,1596871034.546976,1596871034.547094,0.118017,-0.000263
1626,1596871035.547244,1596871035.547384,0.139952,-0.000269
1627,1596871036.547556,1596871036.547715,0.159264,-0.000311
1628,1596871037.547825,1596871037.547927,0.102282,-0.000269
1629,1596871038.548076,1596871038.548220,0.143766,-0.000251
1630,1596871039.548368,1596871039.548514,0.146151,-0.000292
1631,1596871040.548654,1596871040.548773,0.118971,-0.000286
1632,1596871041.548916,1596871041.549052,0.135899,-0.000262
1633,1596871042.549200,1596871042.549324,0.124693,-0.000283
1634,1596871043.549540,1596871043.549668,0.128269,-0.000340
1635,1596871044.549812,1596871044.549945,0.133514,-0.000272
1636,1596871045.550085,1596871045.550202,0.117064,-0.000274
1637,1596871046.550344,1596871046.550482,0.138044,-0.000258
1638,1596871047.550619,1596871047.550748,0.129223,-0.000276
1639,1596871048.550884,1596871048.551008,0.124216,-0.000265
1640,1596871049.551140,1596871049.551259,0.118732,-0.000257
1641,1596871050.551407,1596871050.551542,0.134945,-0.000267
1642,1596871051.551682,1596871051.551795,0.113487,-0.000274
1643,1596871052.551930,1596871052.552036,0.105143,-0.000249
1644,1596871053.552176,1596871053.552296,0.120163,-0.000246
1645,1596871054.552428,1596871054.552550,0.121117,-0.000252
1646,1596871055.552689,1596871055.552809,0.119448,-0.000261
1647,1596871056.552955,1596871056.553093,0.138283,-0.000266
1648,1596871057.553232,1596871057.553349,0.117540,-0.000277
1649,1596871058.553486,1596871058.553611,0.124693,-0.000254
1650,1596871059.553761,1596871059.553890,0.128984,-0.000274
1651,1596871060.554024,1596871060.554137,0.112295,-0.000264
1652,1596871061.554272,1596871061.554384,0.112295,-0.000248
1653,1596871062.554514,1596871062.554647,0.133514,-0.000242
1654,1596871063.554787,1596871063.554914,0.127316,-0.000273
1655,1596871064.555053,1596871064.555178,0.125408,-0.000265
1656,1596871065.555326,1596871065.555454,0.128984,-0.000273
1657,1596871066.555589,1596871066.555709,0.119209,-0.000264
1658,1596871067.555845,1596871067.555955,0.109434,-0.000256
1659,1596871068.556094,1596871068.556217,0.123739,-0.000248
1660,1596871069.556359,1596871069.556486,0.127316,-0.000265
1661,1596871070.556630,1596871070.556754,0.124454,-0.000271
1662,1596871071.556896,1596871071.557028,0.131130,-0.000267
1663,1596871072.557170,1596871072.557297,0.127077,-0.000273
1664,1596871073.557434,1596871073.557536,0.102282,-0.000264
1665,1596871074.557685,1596871074.557802,0.116825,-0.000251
1666,1596871075.557911,1596871075.558002,0.090599,-0.000226
1667,1596871076.558099,1596871076.558192,0.092983,-0.000187
1668,1596871077.558283,1596871077.558370,0.087500,-0.000184
1669,1596871078.558469,1596871078.558555,0.086069,-0.000186
1670,1596871079.558660,1596871079.558752,0.092030,-0.000191
1671,1596871080.558879,1596871080.558968,0.089407,-0.000219
1672,1596871081.559059,1596871081.559159,0.099421,-0.000181
1673,1596871082.559266,1596871082.559401,0.134945,-0.000207
1674,1596871083.559612,1596871083.559806,0.194788,-0.000345
1675,1596871084.559906,1596871084.560011,0.105619,-0.000294
1676,1596871085.560175,1596871085.560330,0.155210,-0.000269
1677,1596871086.560481,1596871086.560581,0.099659,-0.000306
1678,1596871087.560698,1596871087.560824,0.126362,-0.000216
1679,1596871088.561031,1596871088.561177,0.145912,-0.000333
1680,1596871089.561326,1596871089.561460,0.134945,-0.000295
1681,1596871090.561605,1596871090.561733,0.128031,-0.000280
1682,1596871091.561875,1596871091.561998,0.123024,-0.000270
1683,1596871092.562151,1596871092.562284,0.132799,-0.000276
1684,1596871093.562434,1596871093.562571,0.137329,-0.000283
1685,1596871094.562711,1596871094.562823,0.112057,-0.000277
1686,1596871095.562966,1596871095.563096,0.129938,-0.000255
1687,1596871096.563248,1596871096.563387,0.138760,-0.000282
1688,1596871097.563527,1596871097.563652,0.124454,-0.000279
1689,1596871098.563790,1596871098.563919,0.129223,-0.000263
1690,1596871099.564058,1596871099.564172,0.114441,-0.000268
1691,1596871100.564301,1596871100.564420,0.118971,-0.000243
1692,1596871101.564559,1596871101.564672,0.113010,-0.000258
1693,1596871102.564822,1596871102.564945,0.122786,-0.000263
1694,1596871103.565081,1596871103.565200,0.118971,-0.000259
1695,1596871104.565348,1596871104.565480,0.131607,-0.000267
1696,1596871105.565621,1596871105.565748,0.127554,-0.000273
1697,1596871106.565884,1596871106.566006,0.121593,-0.000263
1698,1596871107.566143,1596871107.566261,0.117540,-0.000259
1699,1596871108.566414,1596871108.566552,0.137806,-0.000271
1700,1596871109.566697,1596871109.566816,0.118494,-0.000283
1701,1596871110.566971,1596871110.567105,0.133753,-0.000273
1702,1596871111.567260,1596871111.567393,0.133276,-0.000289
1703,1596871112.567538,1596871112.567651,0.113726,-0.000278
1704,1596871113.567792,1596871113.567912,0.120401,-0.000254
1705,1596871114.568066,1596871114.568199,0.132799,-0.000274
1706,1596871115.568332,1596871115.568455,0.122547,-0.000266
1707,1596871116.568584,1596871116.568691,0.107050,-0.000252
1708,1596871117.568837,1596871117.568959,0.121117,-0.000253
1709,1596871118.569096,1596871118.569205,0.108719,-0.000259
1710,1596871119.569390,1596871119.569509,0.119448,-0.000293
1711,1596871120.569663,1596871120.569796,0.133753,-0.000273
1712,1596871121.569939,1596871121.570064,0.125408,-0.000276
1713,1596871122.570195,1596871122.570318,0.122309,-0.000256
1714,1596871123.570465,1596871123.570583,0.118256,-0.000270
1715,1596871124.570721,1596871124.570843,0.122309,-0.000256
1716,1596871125.571012,1596871125.571160,0.148535,-0.000291
1717,1596871126.571312,1596871126.571441,0.129223,-0.000300
1718,1596871127.571575,1596871127.571685,0.109673,-0.000263
1719,1596871128.571824,1596871128.571954,0.130177,-0.000249
1720,1596871129.572104,1596871129.572232,0.128269,-0.000280
1721,1596871130.572365,1596871130.572480,0.115156,-0.000262
1722,1596871131.572615,1596871131.572729,0.114202,-0.000249
1723,1596871132.572893,1596871132.573027,0.133991,-0.000278
1724,1596871133.573169,1596871133.573291,0.121117,-0.000276
1725,1596871134.573396,1596871134.573484,0.087500,-0.000227
1726,1596871135.573593,1596871135.573713,0.119925,-0.000197
1727,1596871136.573839,1596871136.573922,0.083447,-0.000246
1728,1596871137.574011,1596871137.574105,0.093937,-0.000172
1729,1596871138.574198,1596871138.574303,0.104666,-0.000187
1730,1596871139.574388,1596871139.574473,0.084877,-0.000190
1731,1596871140.574562,1596871140.574649,0.086546,-0.000174
1732,1596871141.574750,1596871141.574839,0.089407,-0.000187
1733,1596871142.574964,1596871142.575098,0.133991,-0.000214
1734,1596871143.575312,1596871143.575476,0.163794,-0.000348
1735,1596871144.575590,1596871144.575674,0.084162,-0.000278
1736,1596871145.575801,1596871145.575926,0.124693,-0.000211
1737,1596871146.576068,1596871146.576179,0.110626,-0.000267
1738,1596871147.576326,1596871147.576453,0.127077,-0.000258
1739,1596871148.576607,1596871148.576722,0.115156,-0.000281
1740,1596871149.576825,1596871149.576905,0.079870,-0.000218
1741,1596871150.577037,1596871150.577173,0.136375,-0.000211
1742,1596871151.577317,1596871151.577427,0.110388,-0.000280
1743,1596871152.577565,1596871152.577675,0.109196,-0.000248
1744,1596871153.577824,1596871153.577948,0.123262,-0.000259
1745,1596871154.578085,1596871154.578200,0.115395,-0.000261
1746,1596871155.578346,1596871155.578469,0.123262,-0.000261
1747,1596871156.578618,1596871156.578746,0.128031,-0.000272
1748,1596871157.578882,1596871157.578992,0.110626,-0.000264
1749,1596871158.579129,1596871158.579242,0.113010,-0.000247
1750,1596871159.579424,1596871159.579549,0.124454,-0.000295
1751,1596871160.579686,1596871160.579798,0.112295,-0.000262
1752,1596871161.579938,1596871161.580051,0.113010,-0.000252
1753,1596871162.580196,1596871162.580328,0.131845,-0.000258
1754,1596871163.580466,1596871163.580588,0.121593,-0.000270
1755,1596871164.580728,1596871164.580845,0.116825,-0.000262
1756,1596871165.580993,1596871165.581124,0.131130,-0.000265
1757,1596871166.581264,1596871166.581388,0.124454,-0.000271
1758,1596871167.581534,1596871167.581656,0.121832,-0.000270
1759,1596871168.581798,1596871168.581918,0.120401,-0.000264
1760,1596871169.582014,1596871169.582104,0.089884,-0.000216
1761,1596871170.582225,1596871170.582351,0.125408,-0.000211
1762,1596871171.582462,1596871171.582557,0.095367,-0.000237
1763,1596871172.582653,1596871172.582749,0.095844,-0.000191
1764,1596871173.582837,1596871173.582917,0.080109,-0.000184
1765,1596871174.583038,1596871174.583172,0.134230,-0.000201
1766,1596871175.583309,1596871175.583422,0.112295,-0.000271
1767,1596871176.583559,1596871176.583673,0.114202,-0.000249
1768,1596871177.583815,1596871177.583952,0.136852,-0.000256
1769,1596871178.584091,1596871178.584207,0.116110,-0.000276
1770,1596871179.584348,1596871179.584480,0.132084,-0.000257
1771,1596871180.584625,1596871180.584762,0.137091,-0.000277
1772,1596871181.584910,1596871181.585017,0.106812,-0.000285
1773,1596871182.585136,1596871182.585242,0.105858,-0.000226
1774,1596871183.585379,1596871183.585504,0.124931,-0.000243
1775,1596871184.585675,1596871184.585802,0.127792,-0.000295
1776,1596871185.585952,1596871185.586083,0.131607,-0.000277
1777,1596871186.586280,1596871186.586457,0.176668,-0.000329
1778,1596871187.586596,1596871187.586710,0.113487,-0.000316
1779,1596871188.586849,1596871188.586965,0.115156,-0.000253
1780,1596871189.587138,1596871189.587287,0.148773,-0.000289
1781,1596871190.587430,1596871190.587559,0.129461,-0.000291
1782,1596871191.587693,1596871191.587811,0.118256,-0.000263
1783,1596871192.587960,1596871192.588093,0.133514,-0.000267
1784,1596871193.588232,1596871193.588343,0.111341,-0.000272
1785,1596871194.588478,1596871194.588589,0.111103,-0.000246
1786,1596871195.588740,1596871195.588868,0.128508,-0.000262
1787,1596871196.589006,1596871196.589119,0.112295,-0.000267
1788,1596871197.589256,1596871197.589417,0.160456,-0.000250
1789,1596871198.589572,1596871198.589701,0.129223,-0.000315
1790,1596871199.589841,1596871199.589953,0.112295,-0.000269
1791,1596871200.590092,1596871200.590206,0.113487,-0.000252
1792,1596871201.590342,1596871201.590451,0.108719,-0.000250
1793,1596871202.590592,1596871202.590731,0.138521,-0.000250
1794,1596871203.590871,1596871203.590985,0.114441,-0.000278
1795,1596871204.591125,1596871204.591241,0.115395,-0.000254
1796,1596871205.591397,1596871205.591530,0.132561,-0.000272
1797,1596871206.591675,1596871206.591798,0.122547,-0.000278
1798,1596871207.591949,1596871207.592051,0.101566,-0.000274
1799,1596871208.592175,1596871208.592290,0.115633,-0.000226
1800,1596871209.592421,1596871209.592543,0.121355,-0.000247
